Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	1.1904889	0.5826111	2.0801084	0.49937877	0.590742	0.27937907	1.3170137	0.20964581	1000.0	1000.0	3999	19.836054	11.534887	56.29138	-27.685858	19.835524	11.535192	54.959354	-28.463993	-11.249165	5.107006	224.19589	-22.224186	-22.951387	0.8280112	0.83328354	54.207539796829224
2	0.94628555	0.5887937	1.9082843	0.46107772	0.8687047	0.56286323	1.8183198	0.08531691	1000.0	1000.0	7999	98.74073	39.496876	207.46147	28.731361	98.73691	39.500477	208.57999	30.244371	2.9244137	8.045411	52.387707	-23.93501	-106.70715	4.1977506	4.322449	116.75451064109802
3	0.7722994	0.049505256	0.830627	0.6944311	0.6901917	0.45124978	1.4987441	0.050751124	1000.0	1000.0	11999	288.9162	70.59121	486.89957	137.93292	288.91345	70.59627	470.42725	135.00696	17.563738	10.603443	122.027954	-19.894691	-303.3678	24.309687	24.656212	181.99232864379883
4	0.8679645	0.13141853	0.9946064	0.65673167	0.9879343	0.44429442	1.7376692	0.32327533	1000.0	1000.0	15999	388.90363	24.819614	499.29337	265.20718	388.90244	24.83221	503.48474	263.60645	4.0947943	9.128646	76.258606	-22.858318	-393.1513	22.036285	22.373672	249.80314707756042
5	1.230981	0.34346634	1.671184	0.79561573	0.8263542	0.44447967	1.4677237	0.009095733	1000.0	1000.0	19999	367.1887	33.71103	498.34637	234.721	367.18695	33.71786	503.17535	236.92523	-4.9836044	5.9333267	46.71649	-24.546982	-369.1757	10.238502	10.544468	317.62425351142883
6	0.7422085	0.21533674	1.0869455	0.49346223	0.7773871	0.33585772	1.3102791	0.25268513	1000.0	1000.0	23999	337.28107	33.388542	470.0956	216.55046	337.28015	33.39282	473.14014	216.14227	-9.701744	4.0204625	30.657871	-23.849556	-338.94608	5.519672	5.685653	385.23116397857666
7	1.1357857	0.66144913	1.9889611	0.1823447	0.9804653	0.45397216	1.7508917	0.33301198	1000.0	1000.0	27999	309.8021	31.50987	435.23074	200.04926	309.80237	31.510698	435.58054	200.4153	-11.96542	2.7649508	21.569176	-22.298328	-311.60547	3.1787858	3.2194295	452.763897895813
8	0.9201468	0.7482648	1.8134314	0.17905767	0.86502063	0.44537005	1.6149172	0.14302582	1000.0	1000.0	31999	291.56638	28.445843	404.64337	194.57965	291.5659	28.446377	403.7257	191.82564	-13.024909	1.9965887	15.083614	-22.801386	-293.56818	2.045469	2.0443735	520.2434988021851
9	1.1581614	0.39682403	1.5301175	0.49424493	0.57486475	0.54517984	1.7834426	0.06888177	1000.0	1000.0	35999	279.69128	25.295393	383.97787	195.28773	279.6912	25.296858	384.38272	196.842	-13.51824	1.5440814	4.6816254	-21.17945	-281.86044	1.4088202	1.4504744	587.9017641544342
10	1.0927968	0.5802032	1.719268	0.27658802	1.1022547	0.55375695	1.8645995	0.39591172	1000.0	1000.0	39999	274.1192	22.170568	365.66696	199.07973	274.1195	22.170124	365.79758	197.85426	-13.826101	1.2395072	2.3817978	-21.87038	-276.42038	1.0777427	1.073899	655.3863861560822
