AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	Time
121.192245	37.493004	295.1854	78.46385	24.169697	4000	2.0205812454223633
127.00301	38.31158	265.813	78.68618	25.284811	8000	4.365266561508179
126.31626	36.283443	262.12122	78.51924	25.188679	12000	6.66727614402771
125.555786	40.781696	296.6428	78.39367	25.01875	16000	9.07515811920166
122.27528	35.157154	253.84837	78.173645	24.272728	20000	11.502061128616333
122.3946	35.546425	288.16025	78.51081	24.286585	24000	13.510048389434814
96.12417	54.65469	296.54184	66.206665	19.737623	28000	37.627586126327515
330.3035	73.65494	545.39087	190.18593	71.94643	32000	70.4720938205719
301.4883	47.502155	504.40445	115.96528	59.969696	36000	105.37853837013245
276.88025	41.559044	355.75195	224.66068	55.458332	40000	137.39093399047852
307.74097	19.192543	357.8914	263.94815	59.441177	44000	168.16806840896606
285.92227	47.155445	425.19125	179.47372	60.090908	48000	200.2155122756958
278.89154	47.663094	425.567	193.02304	55.930557	52000	231.88615703582764
260.51028	42.781708	345.6042	150.01091	52.407894	56000	263.1684672832489
287.52008	47.275127	468.22098	202.34874	59.97015	60000	295.4611117839813
293.63272	35.06644	439.4882	206.23291	56.30986	64000	326.2425675392151
264.82202	35.9965	337.44998	200.56763	50.50633	68000	357.5389428138733
278.0066	28.394825	357.1012	216.62788	53.013157	72000	388.96886444091797
349.6488	55.63576	506.0557	260.52634	67.305084	76000	421.5481028556824
331.89914	45.99251	449.44662	235.80743	61.923077	80000	453.66279101371765
404.10825	72.17492	594.4624	236.40562	76.63461	84000	485.71293354034424
403.55283	96.16193	763.1418	188.7112	81.5102	88000	517.6176097393036
493.1844	110.79947	953.23627	309.78845	99.15	92000	550.2278220653534
433.48886	118.62178	768.33655	257.5888	86.38298	96000	582.7426860332489
376.56558	128.94682	977.6783	247.66444	74.43396	100000	615.1071388721466
427.12805	98.94142	842.8771	290.166	86.478264	104000	646.0191967487335
506.14062	109.62254	804.026	335.31726	98.525	108000	678.2699251174927
512.6358	123.029274	753.31415	349.44785	105.17949	112000	711.159481048584
397.89932	120.084076	685.2983	214.8891	84.276596	116000	742.8334033489227
406.95105	111.079895	652.7953	265.6992	82.57143	120000	775.2016041278839
487.79803	110.80085	747.8794	259.78293	97.275	124000	806.101212978363
434.5122	128.7297	812.9338	227.59103	91.37778	128000	838.7548146247864
