AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	Time
-43.038338	4.2260413	-35.28429	-53.90145	50.0	4000	0.402296781539917
-42.62586	4.307771	-32.950863	-52.43841	50.0	8000	0.9681656360626221
-43.80475	3.3405328	-35.143074	-52.97063	50.0	12000	1.5385417938232422
-42.84944	3.9232183	-32.250175	-54.017582	50.0	16000	2.131671667098999
-43.14102	3.7841904	-35.15672	-50.368256	50.0	20000	2.7731285095214844
-43.220238	4.076754	-31.162346	-53.43063	50.0	24000	3.1509745121002197
-27.763605	26.921116	-6.634493	-105.722694	50.0	28000	22.59770131111145
-10.12603	2.2348826	-6.327093	-15.521924	50.0	32000	51.405043601989746
-10.895529	2.2216592	-5.9491606	-16.00992	50.0	36000	81.04654431343079
-10.547495	2.450721	-6.3703938	-16.116043	50.0	40000	110.47623085975647
-10.242587	2.251547	-6.31188	-15.301027	50.0	44000	139.68478679656982
-10.584986	2.502645	-6.6102786	-15.58733	50.0	48000	169.25428652763367
-9.854619	2.2259417	-6.311386	-15.290594	50.0	52000	198.96136379241943
-10.342856	2.3185594	-6.410355	-15.201199	50.0	56000	229.19881677627563
-10.001297	2.2088053	-6.393612	-15.336214	50.0	60000	258.7592854499817
-10.232327	2.2780166	-6.55224	-15.648713	50.0	64000	287.898175239563
-10.252596	2.3341606	-6.2427607	-15.226617	50.0	68000	317.86341524124146
-10.456729	2.5299184	-6.4982767	-15.780878	50.0	72000	347.35505628585815
-10.773581	2.5197318	-6.0085707	-15.142718	50.0	76000	377.22284626960754
-10.064909	2.1400642	-6.276431	-15.429033	50.0	80000	406.6050865650177
-10.40726	2.4240317	-6.443502	-15.449263	50.0	84000	435.4951882362366
-10.621503	2.55934	-5.8163195	-15.243451	50.0	88000	465.7518117427826
-10.383471	2.4639852	-6.6510377	-16.34381	50.0	92000	495.5623915195465
-10.435895	2.3961365	-6.1159716	-15.248344	50.0	96000	525.5407156944275
-10.484346	2.3938172	-6.486428	-15.4264345	50.0	100000	555.3944215774536
-10.904221	2.6837635	-6.0591383	-15.571374	50.0	104000	584.6730272769928
-10.321986	2.4446843	-6.713724	-15.999944	50.0	108000	615.6798670291901
-10.130788	2.2685802	-6.4196978	-15.353029	50.0	112000	645.8709259033203
-10.012555	2.405735	-6.2266946	-15.07125	50.0	116000	675.7936367988586
-10.518176	2.6772594	-6.500482	-16.104597	50.0	120000	705.3684797286987
-10.694366	2.7897947	-5.9601903	-16.147417	50.0	124000	733.7445302009583
-10.113616	2.3892555	-6.0789266	-16.136194	50.0	128000	763.1532967090607
-10.157527	2.3761575	-6.232837	-14.896691	50.0	132000	792.3677849769592
-10.272852	2.126012	-6.647782	-14.919409	50.0	136000	821.4586002826691
-9.61036	2.183608	-6.0935946	-15.008374	50.0	140000	850.8114638328552
-10.179476	2.3726797	-6.3510456	-15.3527775	50.0	144000	880.6862373352051
-10.817087	2.227983	-6.3017473	-15.226511	50.0	148000	909.9476335048676
-10.263124	2.2239404	-6.266995	-14.896522	50.0	152000	939.2850558757782
-10.218666	2.2806091	-6.007108	-14.990028	50.0	156000	968.6800529956818
-10.393428	2.3980627	-6.4679713	-15.044949	50.0	160000	998.1269209384918
-10.276136	2.1200662	-6.5155563	-14.838938	50.0	164000	1027.1860709190369
-10.087117	2.4129186	-6.288822	-14.627078	50.0	168000	1056.6603903770447
-10.151762	2.066088	-6.0378103	-15.124403	50.0	172000	1086.1701650619507
-10.003761	2.2855923	-6.2364125	-14.924895	50.0	176000	1115.7386221885681
-10.280624	2.0391774	-6.2122564	-14.69918	50.0	180000	1145.1451468467712
-10.481079	2.4278953	-6.4876537	-15.156558	50.0	184000	1174.271980047226
-10.343607	2.106571	-5.9718046	-15.1981325	50.0	188000	1203.5679969787598
-9.656725	1.9281365	-6.50116	-14.551314	50.0	192000	1232.5792622566223
-9.857437	2.228867	-6.068122	-14.278835	50.0	196000	1261.7056858539581
-10.009924	1.8032411	-6.000974	-14.690593	50.0	200000	1290.8583478927612
-10.043055	2.0708916	-6.2515135	-14.691506	50.0	204000	1319.6293637752533
-10.064559	1.9991966	-6.37794	-14.725187	50.0	208000	1348.8573107719421
-10.177431	1.9645729	-6.3315525	-14.275894	50.0	212000	1378.1640663146973
-9.911502	2.2769227	-5.853009	-14.884394	50.0	216000	1407.4583747386932
-10.392141	2.1971624	-6.027401	-14.963366	50.0	220000	1436.828829050064
-10.427652	2.2203782	-5.9791417	-14.710244	50.0	224000	1465.4590742588043
-9.582275	2.0704153	-5.9838843	-14.644046	50.0	228000	1494.8770334720612
-10.017537	2.0552044	-6.9117885	-14.669044	50.0	232000	1524.0762555599213
-10.15289	2.149474	-6.772379	-14.645011	50.0	236000	1553.3293228149414
-10.28215	2.2196298	-6.260211	-14.919541	50.0	240000	1582.6981410980225
-10.10623	2.0720925	-6.400084	-14.374607	50.0	244000	1611.4125106334686
-10.351757	2.3107364	-5.968679	-14.760162	50.0	248000	1641.1733150482178
-10.006182	2.1410606	-6.208005	-14.767455	50.0	252000	1670.3853483200073
-10.262127	2.2102892	-6.0129457	-15.05154	50.0	256000	1699.791984319687
-10.181506	2.0856676	-5.8310924	-14.498862	50.0	260000	1729.1028351783752
-10.351631	2.3304622	-6.422969	-14.902083	50.0	264000	1757.5485162734985
-9.623674	1.8894815	-6.1769724	-13.96539	50.0	268000	1786.83656001091
-10.211039	2.2228413	-5.759502	-14.825638	50.0	272000	1815.958737373352
-10.59492	1.9200748	-6.6507506	-14.745038	50.0	276000	1845.1113440990448
-10.461023	2.1375706	-6.2080874	-14.454791	50.0	280000	1874.5164966583252
-10.118816	2.2669544	-6.4342875	-14.370702	50.0	284000	1902.9705121517181
-10.522764	2.274297	-6.195569	-14.695597	50.0	288000	1932.394770860672
-10.201205	2.02636	-5.848023	-14.416028	50.0	292000	1961.833211183548
-10.172041	2.152856	-6.455065	-14.515177	50.0	296000	1991.3004033565521
-10.44413	1.8414272	-6.15206	-14.064217	50.0	300000	2020.4249243736267
-10.136305	2.2519784	-6.2646303	-14.630676	50.0	304000	2049.228885412216
-10.434166	1.9995404	-6.110366	-14.244531	50.0	308000	2078.5133674144745
-10.295788	2.0678709	-6.320886	-14.314674	50.0	312000	2107.9736325740814
-10.632492	2.0322552	-6.523447	-14.51691	50.0	316000	2137.3236548900604
-10.260817	2.155462	-6.176886	-15.026251	50.0	320000	2166.8083970546722
-10.282488	2.219207	-6.005406	-14.952795	50.0	324000	2195.6423881053925
-9.943064	2.1716895	-6.466289	-14.312561	50.0	328000	2224.8394668102264
-10.469761	2.093547	-6.40046	-14.388727	50.0	332000	2254.1762120723724
-10.165827	2.1719136	-5.9421906	-14.602451	50.0	336000	2283.6893095970154
-10.36137	2.1616204	-6.0953794	-15.1078825	50.0	340000	2313.0938079357147
-10.274115	1.9951777	-6.4810295	-14.707406	50.0	344000	2342.0417017936707
-10.337172	2.1043947	-6.3489366	-14.421206	50.0	348000	2371.6331281661987
-10.10573	2.1873987	-6.1697354	-15.245873	50.0	352000	2401.072829246521
-10.006956	2.4297843	-6.1575823	-14.889671	50.0	356000	2430.487051010132
-9.837573	2.4508402	-6.16818	-15.074442	50.0	360000	2459.7981402873993
-9.98049	2.0583484	-6.6318297	-14.956407	50.0	364000	2488.7167298793793
-10.078432	2.2874944	-6.3831086	-15.25204	50.0	368000	2518.337290763855
-10.109072	2.1893387	-6.092649	-14.907617	50.0	372000	2547.7116136550903
-10.1411085	2.2586062	-6.214813	-15.255233	50.0	376000	2577.1096119880676
-10.326049	2.3069067	-6.323226	-14.830927	50.0	380000	2606.8424739837646
-10.634761	2.2147415	-6.559879	-14.952426	50.0	384000	2635.7007269859314
-10.1648245	2.1332662	-6.7054176	-14.771485	50.0	388000	2665.1823554039
-10.5982275	1.9279329	-6.684866	-14.694246	50.0	392000	2694.9245862960815
-10.357397	2.3191233	-6.85981	-14.547936	50.0	396000	2724.458331823349
-10.294612	2.0619445	-6.14232	-14.76873	50.0	400000	2754.4467606544495
-10.279032	1.9659508	-7.192182	-14.485533	50.0	404000	2783.490443468094
