AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	Time
-163.37546	137.07729	-10.857507	-341.2689	472.625	4000	1.7432167530059814
-34.90725	58.01262	32.590797	-289.84714	104.23077	8000	13.537758588790894
-89.850105	129.9231	10.222205	-344.17786	260.64285	12000	25.6229829788208
-61.589233	106.32745	0.39526713	-383.54938	184.83333	16000	37.68554353713989
-57.782978	94.779305	14.469707	-319.16763	196.05556	20000	49.58562755584717
-58.507416	96.33114	17.84811	-357.78387	164.14815	24000	51.34478712081909
161.48587	346.00644	869.94214	-191.19873	468.7143	28000	79.94595742225647
813.14233	20.129911	830.39185	778.8427	1000.0	32000	119.37369561195374
792.5361	33.696735	850.63196	770.488	1000.0	36000	158.73352885246277
593.9168	81.43411	680.9795	488.79742	967.5	40000	194.77723741531372
321.2765	176.08856	570.3694	143.09344	780.3333	44000	221.5150728225708
345.01138	184.03062	675.9781	121.496704	703.0	48000	259.81573963165283
234.43956	180.72209	534.50134	55.81704	441.8889	52000	292.55758905410767
584.228	72.02827	655.81116	471.18307	1000.0	56000	332.27769923210144
472.3658	248.82283	766.39136	124.90308	640.6	60000	371.08604860305786
519.02295	218.8459	899.8098	227.70378	692.5714	64000	397.72666478157043
322.4334	257.98715	733.43665	16.850267	366.27274	68000	432.3364074230194
688.0506	235.2593	906.9555	292.70047	831.25	72000	468.998628616333
593.54987	242.4857	765.3854	84.23526	749.6667	76000	504.52355194091797
689.6307	277.64053	980.2905	166.66063	765.2	80000	538.9557797908783
531.7575	359.92743	1055.4442	84.75506	614.8571	84000	565.7548706531525
502.9658	407.5755	1018.3296	18.125975	497.5	88000	602.2569651603699
604.6199	370.7088	1060.5212	117.24372	570.3333	92000	637.9994652271271
841.29736	306.83884	1182.55	279.60162	845.8	96000	672.9219596385956
585.6977	286.5834	994.8133	266.25128	574.6667	100000	706.6982743740082
898.2826	298.15372	1328.4467	587.0423	987.0	104000	733.0557646751404
987.28015	521.9829	1491.3771	182.06172	782.25	108000	766.8665852546692
567.7932	418.952	1301.975	9.292336	566.875	112000	804.3808255195618
913.13776	617.27924	1701.5724	85.16326	635.6667	116000	839.6069922447205
850.9916	496.80475	1562.8164	206.39714	636.0	120000	876.5073215961456
939.08325	250.54465	1273.2711	508.50543	651.8333	124000	903.2965085506439
1123.5032	391.68356	1792.4379	794.1347	885.0	128000	938.7405829429626
1068.603	588.38574	1812.0343	299.8996	784.6	132000	975.3823149204254
1244.1423	527.9509	1883.003	595.98755	922.2	136000	1011.2290275096893
1013.633	592.1827	1816.2094	263.00174	804.2	140000	1046.6739921569824
1175.1863	473.1766	1698.6366	413.0227	1000.0	144000	1073.127227306366
