Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet1	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
13	-11.697764	2.7495744	-5.9977565	-19.344461	-9.299398	2.6347742	-6.389041	-14.565577	50.0	50.0	51999	-6.975308	2.1958857	2.3628953	-16.0441	-6.9752975	2.1963365	1.3572528	-15.842585	6.579467	1.124214	441.7553117275238
14	-10.494562	2.955202	-5.157394	-19.392714	-7.989194	3.253573	-4.181526	-16.202509	50.0	50.0	55999	-7.131959	2.2255125	2.015444	-16.960835	-7.131992	2.226917	2.3227592	-16.63953	6.734866	1.2116662	480.2224886417389
15	-10.036087	3.6634445	-3.8780766	-20.823635	-9.352205	4.063337	-4.457472	-14.731755	50.0	50.0	59999	-7.3065796	2.3022041	2.6233056	-16.66438	-7.3064733	2.3046556	3.178801	-16.553514	6.9450192	1.2684516	518.5046935081482
16	-9.870096	3.050331	-4.3091106	-19.820257	-8.302553	3.2188041	-3.7041986	-15.245455	50.0	50.0	63999	-7.441807	2.3345752	2.3391361	-17.388058	-7.4418306	2.3363073	3.1928015	-17.846825	7.067779	1.3002442	556.8006513118744
17	-9.891428	3.5133634	-3.652745	-23.194403	-7.0250907	1.9887799	-4.37947	-9.503743	50.0	50.0	67999	-7.498429	2.319978	3.1078851	-16.676485	-7.498468	2.3201265	3.3263628	-17.629433	7.12555	1.340674	594.9883847236633
18	-9.956447	3.1755702	-3.1447256	-18.630474	-8.670214	2.7676263	-3.348914	-12.139088	50.0	50.0	71999	-7.577624	2.3185382	3.614406	-17.721132	-7.5775332	2.3203871	2.727327	-17.359928	7.2114725	1.3826084	633.4266226291656
19	-9.516134	2.6448448	-3.2329357	-17.105022	-8.83713	2.6751852	-4.8672123	-12.866643	50.0	50.0	75999	-7.6366725	2.3092103	4.103384	-17.99611	-7.6366396	2.310672	3.3695862	-17.831064	7.285186	1.4325652	672.0269131660461
20	-10.0954275	3.444341	-3.2134852	-23.824528	-10.18962	3.6270428	-6.128462	-18.975092	50.0	50.0	79999	-7.7004414	2.3057907	2.7222133	-17.613373	-7.7003717	2.3079765	3.1620398	-17.96614	7.358226	1.4711848	710.3094058036804
21	-13.024938	4.9220333	-5.334865	-25.291954	-10.59426	3.6700132	-4.590032	-17.276789	50.0	50.0	83999	-7.702208	2.2940347	2.8448477	-18.331923	-7.702129	2.296073	3.9482727	-18.708075	7.356238	1.4865984	748.4956967830658
22	-12.452276	4.423641	-5.4093623	-28.72622	-8.396088	2.7254808	-3.9442074	-14.120781	50.0	50.0	87999	-7.7284355	2.3117392	2.2772398	-18.271885	-7.7285075	2.31292	3.2343438	-18.798502	7.3889894	1.5658185	786.9212951660156
23	-10.129255	3.1886702	-3.6484857	-20.433002	-7.262258	1.4844881	-4.744334	-9.352071	50.0	50.0	91999	-7.836418	2.3885376	4.8733325	-18.857702	-7.836473	2.3904867	4.1952405	-18.968824	7.4976377	1.6036589	825.6905815601349
24	-10.342947	2.8287082	-5.767773	-18.141508	-10.600039	2.5623534	-6.8732195	-14.34155	50.0	50.0	95999	-7.8999977	2.4110413	4.4674387	-18.996082	-7.8999267	2.4125721	3.5632367	-19.172232	7.5516453	1.6305102	864.0297667980194
25	-10.214847	3.2703433	-3.9243045	-19.243975	-6.8868814	2.0349476	-4.2711983	-10.634271	50.0	50.0	99999	-7.9632363	2.411349	3.8031905	-18.943079	-7.963178	2.4133718	4.3812714	-19.4619	7.6147013	1.6609455	902.7496070861816
26	-10.848218	2.419789	-5.8588057	-18.511	-8.806668	2.0991852	-6.3130097	-13.697453	50.0	50.0	103999	-8.085424	2.423685	5.0439835	-19.778286	-8.085588	2.42461	3.9680002	-20.002102	7.7500577	1.6860945	941.2701168060303
27	-9.741045	2.6615236	-4.843903	-16.320227	-8.6845455	1.9376581	-6.3130183	-12.689553	50.0	50.0	107999	-8.189472	2.407862	4.460614	-19.541637	-8.189276	2.4097857	5.2564116	-20.09203	7.847729	1.7529739	979.8463804721832
28	-10.677332	2.962963	-4.730339	-17.757133	-7.1318855	2.3726225	-3.7729607	-10.801309	50.0	50.0	111999	-8.256832	2.443689	2.6020904	-19.222403	-8.256985	2.4456673	3.366973	-19.425117	7.905346	1.805438	1018.2184979915619
29	-9.814764	3.5706313	-3.5611756	-21.683517	-7.7208734	3.7270088	-3.8692448	-16.19633	50.0	50.0	115999	-8.321607	2.4651015	4.391473	-19.858442	-8.321743	2.4672203	4.3604302	-19.015188	7.99521	1.8726498	1056.7365231513977
30	-11.03133	4.1949873	-3.884023	-24.733461	-10.552172	4.5010257	-3.523459	-16.80811	50.0	50.0	119999	-8.329464	2.4538121	3.1245875	-21.225697	-8.329407	2.4555628	3.5493016	-20.135944	8.006183	1.8476852	1095.2668013572693
31	-9.601596	3.3786836	-3.016913	-20.476727	-8.7290745	2.3479035	-4.201987	-12.166231	50.0	50.0	123999	-8.381503	2.4869816	12.663761	-21.223364	-8.381487	2.4878733	2.973836	-21.049742	8.056873	1.903843	1133.9729461669922
32	-10.448634	2.7832434	-4.4754057	-20.438978	-6.306568	1.2527303	-3.9296336	-8.675582	50.0	50.0	127999	-8.394701	2.493726	2.4114392	-21.204233	-8.394686	2.4958336	3.8767312	-22.239664	8.063848	1.9045464	1172.7039458751678
33	-9.522863	2.7055612	-3.4881463	-19.65241	-8.35293	2.6109967	-4.1070056	-12.485101	50.0	50.0	131999	-8.409179	2.540421	3.380488	-21.214231	-8.409285	2.542446	3.2838447	-20.329592	8.0919	1.9357938	1210.9377536773682
34	-8.6030655	2.48742	-2.019882	-16.725355	-7.7612534	3.4812362	-3.2220411	-15.939481	50.0	50.0	135999	-8.398767	2.5600967	3.0244017	-22.880568	-8.398765	2.5621648	7.803481	-22.36985	8.085061	1.9230182	1249.6391127109528
35	-8.885508	2.1419427	-4.153027	-13.448407	-6.6470733	2.1186755	-3.9319963	-9.357743	50.0	50.0	139999	-8.369483	2.5469275	5.065809	-21.52655	-8.369516	2.5483434	3.7614872	-20.483461	8.067984	1.8753594	1288.4901940822601
36	-9.064497	3.30662	-3.383034	-27.62078	-7.82594	1.5515941	-4.6132197	-10.77234	50.0	50.0	143999	-8.349113	2.5323508	7.196938	-21.942314	-8.349212	2.5337684	3.7375684	-22.290937	8.048768	1.8508391	1327.0527791976929
37	-8.748628	3.115106	-3.6698241	-21.47495	-8.908332	3.1405597	-4.31664	-14.172635	50.0	50.0	147999	-8.335184	2.5150933	6.9446216	-21.651203	-8.335305	2.5168896	5.253401	-21.596275	8.048681	1.8671283	1365.4482052326202
38	-9.136719	2.0928812	-4.1243057	-14.23672	-7.853713	2.9206915	-2.7698972	-12.228195	50.0	50.0	151999	-8.340989	2.5360389	4.8854017	-20.738754	-8.340914	2.539562	5.0481577	-21.007095	8.055515	1.8296866	1404.1412687301636
39	-8.645407	2.712664	-3.475054	-17.17621	-7.80851	3.462426	-2.2412813	-14.778442	50.0	50.0	155999	-8.28922	2.5136507	6.96873	-21.45126	-8.289307	2.5154705	11.804828	-21.275206	8.017979	1.8777782	1442.7246308326721
40	-8.509771	3.070575	-2.853173	-20.561646	-6.9260964	1.1918526	-5.01154	-8.792421	50.0	50.0	159999	-8.242467	2.5004718	3.9948976	-20.542648	-8.242676	2.5021734	5.819697	-20.19704	7.977006	1.8218396	1481.6513028144836
41	-8.459699	3.2995496	-2.8363855	-21.389961	-7.8833404	3.149598	-4.059173	-13.760602	50.0	50.0	163999	-8.227236	2.4925647	4.555119	-20.336626	-8.22709	2.4948273	4.600491	-21.897655	7.9801545	1.7812814	1520.1612720489502
42	-8.408531	2.9661176	-3.532765	-17.660307	-7.6924334	3.007808	-2.8234394	-14.912057	50.0	50.0	167999	-8.192984	2.463884	5.8785696	-20.560768	-8.192772	2.465972	6.3369107	-21.162468	7.9423003	1.7660375	1558.751476764679
43	-9.093367	2.8436344	-4.4345856	-20.114618	-7.4734573	3.107757	-1.1011877	-14.024486	50.0	50.0	171999	-8.138118	2.454716	14.692722	-20.918251	-8.13823	2.455698	3.4645169	-20.929182	7.880915	1.7535113	1596.8570296764374
44	-9.089365	3.1628888	-4.7373495	-19.761745	-8.568337	1.8796371	-5.4857125	-12.275283	50.0	50.0	175999	-8.100992	2.4440517	6.2606316	-20.3255	-8.101008	2.4453723	7.5177207	-19.823614	7.8574104	1.7390335	1635.6096274852753
45	-8.994829	2.641759	-3.5524228	-20.783607	-5.7313337	2.6846378	-3.0746622	-11.652488	50.0	50.0	179999	-8.084782	2.4382236	7.1432085	-20.723408	-8.084718	2.4402304	6.133627	-21.158703	7.8381443	1.7346681	1674.3247373104095
46	-8.947219	2.7765663	-3.2510884	-16.68298	-7.6222816	4.0484996	-3.4668448	-15.805398	50.0	50.0	183999	-8.059228	2.425018	5.7060547	-21.379454	-8.059172	2.4268472	12.651994	-21.194168	7.820674	1.707277	1713.1845135688782
47	-8.893504	3.0695724	-3.4228415	-15.7856	-8.490448	2.5001333	-4.473001	-12.293508	50.0	50.0	187999	-8.001641	2.4176686	3.3224804	-20.568636	-8.00166	2.419413	5.886896	-21.489244	7.758581	1.676409	1751.8452680110931
48	-8.640936	2.3715572	-3.3912625	-18.120283	-7.0597296	1.5815328	-4.03388	-9.402607	50.0	50.0	191999	-7.9693193	2.402853	2.5450656	-21.364227	-7.9692454	2.405142	12.35428	-20.84813	7.7326565	1.7193837	1790.372088432312
49	-8.44072	2.4402244	-2.9813972	-14.543745	-7.884651	1.8305986	-5.547217	-11.188172	50.0	50.0	195999	-7.930898	2.4130168	6.2275147	-21.15757	-7.9309483	2.4159164	7.3780107	-20.575203	7.6908445	1.696752	1829.0861620903015
50	-9.012957	2.4557912	-5.2187004	-16.561274	-7.907138	1.4667525	-4.642665	-9.894133	50.0	50.0	199999	-7.9014387	2.4165056	7.5933547	-21.079615	-7.901619	2.4177315	10.530886	-21.086456	7.6691656	1.6868376	1867.9390881061554
51	-7.9384017	2.4817235	-2.8099127	-13.139471	-6.715898	2.3113484	-1.7852446	-10.095015	50.0	50.0	203999	-7.914869	2.407813	8.986336	-21.36085	-7.9150143	2.4098198	7.1305757	-21.414345	7.675173	1.6514853	1906.9031493663788
52	-8.133261	2.2990756	-3.2816715	-14.114825	-7.8425508	3.7144606	-1.6163466	-13.616046	50.0	50.0	207999	-7.8823133	2.3870683	6.252906	-20.558502	-7.8824306	2.3886042	5.6335216	-20.406353	7.643319	1.6761724	1945.5640721321106
53	-8.078188	2.9676168	-2.4536593	-20.31665	-6.795953	1.9537966	-3.5568626	-9.40334	50.0	50.0	211999	-7.892801	2.3861833	4.790099	-23.32041	-7.8927236	2.3884544	6.5863276	-20.979845	7.65577	1.6814822	1984.677392244339
54	-8.925714	3.4811373	-4.4677873	-28.125284	-6.9456315	1.900033	-4.0019956	-11.203087	50.0	50.0	215999	-7.9006467	2.4079032	4.5493464	-19.916277	-7.900402	2.4109812	12.441316	-20.741882	7.673284	1.6976731	2023.4907050132751
55	-8.133868	2.4738648	-3.4943562	-21.802547	-6.9671545	1.6830587	-3.8671699	-10.095206	50.0	50.0	219999	-7.877796	2.4123247	3.8658469	-20.235683	-7.8779287	2.4131136	4.3287416	-19.830326	7.661455	1.6574455	2062.4194779396057
56	-7.9748473	2.1641896	-3.5532553	-19.795359	-6.829486	0.92769396	-4.821715	-8.207825	50.0	50.0	223999	-7.8807573	2.4225628	6.389353	-21.382652	-7.8808393	2.42362	5.008723	-21.22704	7.655339	1.6491386	2101.149133682251
57	-8.289355	2.5848012	-4.198179	-18.925404	-5.9805675	2.4473445	-2.3129194	-11.701158	50.0	50.0	227999	-7.8481374	2.4246218	4.2521667	-21.399633	-7.8482885	2.4259825	3.0671992	-20.507418	7.6304765	1.6600838	2139.6038105487823
58	-7.9532304	1.9916599	-3.0364256	-13.70949	-6.1955595	1.5625191	-2.3486476	-8.164655	50.0	50.0	231999	-7.827449	2.4177618	10.242603	-19.860304	-7.827421	2.4185863	10.375153	-20.561632	7.604997	1.6724458	2178.5138206481934
59	-7.573941	2.256276	-2.6391747	-12.954329	-7.4036202	2.8041728	-3.8178558	-13.277185	50.0	50.0	235999	-7.808041	2.391872	4.5597134	-21.30206	-7.807995	2.3945203	5.277651	-21.37621	7.5876436	1.6619442	2217.1071569919586
60	-7.8461366	2.1995847	-2.960025	-14.768836	-7.736088	1.9384515	-5.7613955	-12.951725	50.0	50.0	239999	-7.779038	2.3914998	3.219579	-20.642147	-7.7791314	2.3932545	7.1606064	-20.917477	7.5577683	1.6350803	2255.9819626808167
61	-7.866174	1.977191	-4.255275	-14.750953	-5.9618635	1.2429885	-4.0110617	-7.653337	50.0	50.0	243999	-7.766007	2.3849497	4.728247	-20.18978	-7.7660537	2.3862169	3.5944273	-23.11254	7.556614	1.6111199	2294.5149195194244
62	-8.1512	2.159897	-4.870617	-14.880242	-5.769868	3.2781785	-1.545385	-10.883698	50.0	50.0	247999	-7.7756414	2.3989882	5.9865394	-21.080809	-7.7754974	2.400345	6.178112	-20.885023	7.5576525	1.6233933	2333.2208416461945
63	-8.134732	2.040791	-2.7021995	-12.31657	-6.767114	1.9111034	-4.2299185	-9.583453	50.0	50.0	251999	-7.7388487	2.387822	3.798997	-21.250687	-7.738668	2.3894153	4.7681026	-21.593674	7.5323505	1.6257408	2371.904244184494
64	-7.788845	1.8829803	-4.050035	-14.966945	-6.8975196	1.6835696	-3.6412947	-8.939398	50.0	50.0	255999	-7.73513	2.3913589	7.7708273	-21.955597	-7.735136	2.3920105	8.171303	-21.248596	7.531245	1.6167624	2410.498843193054
65	-8.003893	2.2260022	-2.7010465	-13.775624	-7.014267	3.7639992	-2.99615	-13.255596	50.0	50.0	259999	-7.719897	2.3860166	8.451757	-20.440994	-7.71995	2.3873968	3.6795352	-20.732143	7.5093164	1.6132886	2449.160017490387
66	-8.373874	2.2340195	-3.203845	-15.644279	-7.3438234	1.2496645	-5.5831738	-9.126315	50.0	50.0	263999	-7.688799	2.3757417	5.2208242	-20.53835	-7.6889267	2.3764174	3.6358063	-20.648165	7.4826646	1.615208	2487.7108392715454
67	-7.7103662	2.0405777	-4.2187843	-13.302448	-6.476279	1.6855779	-3.7655659	-9.992416	50.0	50.0	267999	-7.6366343	2.3491704	5.7798004	-19.116463	-7.6365623	2.3502426	6.3264847	-20.160576	7.439756	1.5742414	2525.973827123642
68	-8.624011	2.7068682	-4.2275004	-18.516048	-6.162734	2.296639	-2.909954	-11.1062355	50.0	50.0	271999	-7.6191745	2.3363338	10.680807	-18.910156	-7.6192193	2.3369856	5.2956142	-19.87874	7.4214573	1.5924119	2564.908701658249
69	-8.264477	2.3433633	-2.719265	-13.172189	-6.886836	1.9353052	-3.632445	-9.579233	50.0	50.0	275999	-7.6000137	2.319918	9.087812	-18.996166	-7.6000757	2.3205996	9.860489	-19.887447	7.401379	1.5989958	2603.4288024902344
70	-7.712691	1.9784287	-3.8577642	-13.442629	-5.4418416	2.1073425	-1.5646226	-7.7075715	50.0	50.0	279999	-7.590228	2.3327413	10.592635	-18.911812	-7.590306	2.333811	13.3753195	-20.23966	7.391533	1.6081631	2642.0250356197357
71	-7.6970534	2.0824718	-2.163301	-11.7447	-6.8573174	2.0331535	-4.262255	-10.637801	50.0	50.0	283999	-7.568953	2.3444512	7.739869	-21.06046	-7.5688796	2.3462868	9.065362	-19.804462	7.369129	1.6087502	2680.9772522449493
72	-7.677101	2.7434835	-2.2570505	-14.730107	-4.9058313	2.1809168	-1.345252	-8.358502	50.0	50.0	287999	-7.550806	2.3402324	5.534479	-22.418869	-7.5509515	2.3401217	7.3215704	-21.25748	7.364313	1.6177617	2719.5627586841583
73	-8.0638075	2.0951076	-2.4289734	-12.888386	-5.6798906	1.9439787	-1.9517776	-8.780818	50.0	50.0	291999	-7.52624	2.320162	5.8940544	-22.392197	-7.526267	2.3214798	4.611538	-21.697323	7.335458	1.5447886	2758.4099550247192
74	-7.818048	2.5207274	-2.7357788	-16.051752	-6.997056	1.8724463	-4.4590616	-11.217775	50.0	50.0	295999	-7.51253	2.2959785	7.001792	-20.479847	-7.512499	2.2975018	9.365538	-20.394201	7.3240027	1.5517713	2796.829348564148
75	-7.8919134	2.3884716	-2.5925996	-12.828175	-7.181119	2.5801277	-3.530185	-12.479662	50.0	50.0	299999	-7.4942017	2.27974	7.844754	-19.316874	-7.4944763	2.280507	4.105809	-19.51792	7.3066034	1.5335659	2835.587143421173
76	-7.5248885	2.0576851	-2.7005868	-13.353237	-5.4291835	1.9147776	-2.1976821	-8.07005	50.0	50.0	303999	-7.49169	2.2702017	6.9939113	-19.34032	-7.4915895	2.2716277	9.653718	-19.873264	7.3034706	1.5644915	2874.3617470264435
77	-7.7273035	2.105971	-3.1882155	-14.810644	-6.7070007	1.680269	-3.4971888	-8.893359	50.0	50.0	307999	-7.4647875	2.2693648	3.443384	-20.115559	-7.464657	2.2710433	9.52039	-19.805012	7.2723036	1.5539348	2913.1765768527985
78	-7.5111337	2.2104278	-4.031044	-15.124821	-4.5557494	2.3524349	-1.510269	-8.237685	50.0	50.0	311999	-7.4248185	2.2438927	7.990063	-19.417469	-7.4248157	2.245452	7.242961	-19.961037	7.2369914	1.5429904	2952.0053000450134
79	-7.91407	1.9992495	-4.0232534	-15.057206	-6.5796585	1.9007151	-3.6532378	-9.0504055	50.0	50.0	315999	-7.3696327	2.2442558	5.8454905	-19.577267	-7.36989	2.2452102	5.1855288	-20.253014	7.171967	1.5469574	2990.4712545871735
80	-8.051382	2.0103772	-3.8958576	-14.515255	-5.778349	2.2101912	-2.7600842	-10.016604	50.0	50.0	319999	-7.352932	2.2379615	8.165778	-21.592781	-7.352931	2.2388217	8.668484	-19.6026	7.160257	1.5259844	3029.1917667388916
81	-8.182053	2.534876	-3.2896059	-15.901191	-5.490959	1.9227701	-3.0243967	-9.794115	50.0	50.0	323999	-7.390232	2.2165282	4.7136393	-20.103466	-7.390082	2.2180278	7.3529162	-19.862053	7.200174	1.5292149	3068.0092730522156
82	-8.16153	2.1658583	-2.7961743	-12.907816	-7.4353676	2.5118423	-3.680048	-11.847222	50.0	50.0	327999	-7.41682	2.233667	10.081781	-20.135286	-7.4167295	2.2346714	8.773285	-19.75093	7.232758	1.5540783	3106.5062050819397
83	-8.01788	1.9888109	-4.1257195	-13.394462	-7.1083984	1.8773525	-3.4056256	-9.382152	50.0	50.0	331999	-7.390156	2.246274	4.8119574	-19.807417	-7.390014	2.2480133	8.728818	-19.596806	7.2000613	1.5415267	3144.7370262145996
84	-7.8797226	2.2251515	-3.9774804	-13.305764	-6.780875	2.2764812	-3.4549546	-11.828956	50.0	50.0	335999	-7.3602037	2.244803	5.1549654	-20.259472	-7.360041	2.2461996	5.1300697	-20.220964	7.1628036	1.539545	3183.419226169586
85	-7.518791	1.7989286	-2.8900094	-11.882981	-7.0819635	1.8591871	-3.9264157	-10.353071	50.0	50.0	339999	-7.3374863	2.2101681	8.140677	-18.48172	-7.3374944	2.2114024	5.803134	-19.093594	7.155759	1.5097302	3222.1883642673492
86	-7.746402	2.2906573	-2.5928326	-12.643961	-6.584141	2.188862	-3.1743302	-9.937282	50.0	50.0	343999	-7.312623	2.2008882	7.2654953	-19.468945	-7.3126545	2.201931	7.47134	-18.757511	7.1308937	1.5022508	3260.9610533714294
87	-8.129283	2.1102593	-4.0862956	-13.452598	-6.457059	2.0565932	-3.3314033	-10.271999	50.0	50.0	347999	-7.3141575	2.1917415	5.707179	-19.26538	-7.314125	2.1925056	5.5159793	-19.246624	7.1413484	1.5067595	3299.8047983646393
88	-7.9494376	2.311104	-2.783182	-16.948982	-7.2906837	2.144173	-3.0501513	-10.227678	50.0	50.0	351999	-7.3048015	2.182215	4.024928	-19.091202	-7.304861	2.1832428	5.9377666	-19.362022	7.1252522	1.5224961	3338.5913269519806
89	-7.7670913	2.385152	-2.8303988	-13.235393	-6.995141	2.0187583	-3.7169487	-10.066908	50.0	50.0	355999	-7.2963357	2.1697369	4.672495	-18.614883	-7.296403	2.1700373	5.828122	-19.826025	7.1218333	1.4957035	3376.7606887817383
90	-7.77212	2.2130368	-3.42042	-13.181536	-6.208568	1.5750481	-3.7553656	-8.951462	50.0	50.0	359999	-7.2877584	2.167112	5.187846	-20.098352	-7.287805	2.1684246	5.880687	-19.667149	7.1133986	1.510576	3415.716015100479
91	-8.3107815	1.9238153	-3.189882	-12.24326	-6.6101837	1.5009303	-4.4767	-9.0289755	50.0	50.0	363999	-7.270193	2.1592498	4.8071184	-19.52975	-7.269935	2.1606297	7.4405303	-19.79717	7.105468	1.4798077	3454.4534816741943
92	-8.080465	2.3142414	-2.0019615	-14.043955	-6.9522295	1.8295391	-4.0719414	-11.208804	50.0	50.0	367999	-7.2722144	2.1678495	5.9400997	-18.467918	-7.2723627	2.1690392	6.768153	-18.576477	7.10649	1.4763852	3493.2530360221863
93	-8.282514	2.1501915	-4.355941	-16.525894	-7.2935743	2.2650294	-3.487404	-10.811644	50.0	50.0	371999	-7.3091946	2.1496758	7.7440844	-20.393162	-7.309318	2.150998	4.57522	-18.112358	7.1322165	1.50147	3531.8566155433655
94	-7.8846207	2.4206808	-2.1368082	-13.366132	-7.0306	1.3865206	-4.216289	-8.700911	50.0	50.0	375999	-7.336247	2.145714	5.032802	-19.989712	-7.33612	2.1464963	5.3705893	-18.401485	7.156546	1.5127629	3570.9430594444275
95	-8.882255	2.9652936	-2.631587	-19.95074	-9.0475645	2.9172113	-4.164609	-13.698291	50.0	50.0	379999	-7.327836	2.1359382	5.7493906	-23.432295	-7.32796	2.137645	10.243615	-19.20165	7.146635	1.5163635	3610.0161299705505
96	-8.142782	2.486762	-2.3903542	-14.034067	-6.321267	1.3330519	-3.441561	-8.115694	50.0	50.0	383999	-7.307514	2.1419363	6.4664207	-21.078047	-7.3074574	2.1433008	8.046263	-18.99312	7.1353106	1.521211	3648.853536605835
97	-7.8070006	2.6737413	-2.1024458	-16.906446	-6.678992	2.5299492	-2.1635685	-11.135755	50.0	50.0	387999	-7.3133125	2.1458597	5.4105234	-19.512346	-7.3132067	2.1473598	3.41603	-18.97531	7.1369696	1.4938368	3687.73131608963
98	-8.402494	2.0803661	-3.4858382	-13.490453	-6.287839	2.5282466	-3.268386	-10.760462	50.0	50.0	391999	-7.2816596	2.1457934	6.32421	-19.182657	-7.281902	2.1464798	4.1939564	-20.053532	7.115069	1.5362232	3726.4243903160095
99	-8.170881	2.5320473	-2.0115607	-14.925228	-6.7561846	2.694519	-2.9550796	-12.4536295	50.0	50.0	395999	-7.2898355	2.1599982	6.083788	-18.813171	-7.289932	2.1606648	6.503208	-18.69421	7.1092887	1.4892379	3765.322223186493
100	-8.681555	2.3778672	-3.0446758	-14.057172	-6.598095	2.2196636	-4.0813284	-10.427567	50.0	50.0	399999	-7.2677894	2.1675074	5.605172	-19.941723	-7.2676105	2.1688778	6.462405	-18.672855	7.0981364	1.5122313	3803.803705215454
101	-8.176391	2.3478456	-3.029031	-12.440337	-7.217626	2.010326	-2.3312387	-9.362432	50.0	50.0	403999	-7.251565	2.148912	7.9765444	-22.209038	-7.2515435	2.1500473	8.975147	-22.705463	7.076239	1.4949318	3842.2866537570953
102	-8.3350115	1.9739456	-3.1959023	-12.816197	-6.983592	1.8310051	-1.8776202	-8.917782	50.0	50.0	407999	-7.2434783	2.1371503	4.2319455	-19.191498	-7.243243	2.1383498	11.569847	-19.679955	7.081733	1.5498084	3881.229686975479
103	-8.432394	1.9119173	-3.076323	-12.746467	-7.539094	1.8614943	-3.0597837	-10.136297	50.0	50.0	411999	-7.2454467	2.1404617	8.659098	-23.04792	-7.245551	2.141112	6.5316486	-19.664232	7.0728016	1.4826722	3920.7507989406586
104	-7.93292	2.4240894	-2.1294262	-14.237731	-6.4732194	2.2547162	-1.3113658	-10.157457	50.0	50.0	415999	-7.2482705	2.1481845	6.539694	-20.162132	-7.2483687	2.14846	6.795241	-19.454865	7.073612	1.5031983	3959.4066455364227
