Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	60.25	104.356064	241.0	0.0	300.0	458.25757	1000.0	0.0	1000.0	1000.0	3999	2.315567	2.1327174	18.265778	-1.2205408	2.3157454	2.1323042	17.40705	-1.1097088	-1.3325624	0.30964154	4.376751	-6.2919292	-2.5557644	0.010206413	0.010171846	38.31513810157776
2	22.25	38.53813	89.0	0.0	100.0	300.0	1000.0	0.0	1000.0	1000.0	7999	6.664223	4.0934725	53.101074	1.838895	6.6642976	4.092991	59.821712	2.0555797	-1.1833621	0.7146198	9.174188	-7.9810653	-6.941244	0.046143778	0.047077615	83.97635173797607
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	12.702018	9.772603	119.758644	1.8427361	12.70148	9.770483	117.8587	3.475749	-0.6358666	1.4762233	11.299198	-9.583217	-13.210574	0.3127744	0.32976472	126.13486647605896
4	195.25	202.23177	465.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	15999	23.725815	19.05803	99.135155	6.963041	23.725494	19.058271	103.90651	6.7636228	-0.5926316	1.2009684	7.282612	-8.698423	-24.083427	0.22368735	0.23850021	171.8994858264923
5	2.75	4.7631397	11.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	19999	29.57665	18.98502	90.76775	9.680447	29.576757	18.98457	89.00269	9.564167	-0.77230155	1.0524943	9.242287	-9.600963	-29.863384	0.13950068	0.14394556	215.49592900276184
6	229.5	397.50565	918.0	0.0	196.9	393.861	1000.0	0.0	1000.0	1000.0	23999	30.96946	17.705399	93.92347	12.023397	30.969625	17.704554	94.048134	11.829815	-0.9624775	0.91640055	8.818298	-8.311274	-31.219542	0.15333338	0.15637545	256.5672264099121
7	32.75	56.724663	131.0	0.0	100.7	299.77393	1000.0	0.0	1000.0	1000.0	27999	32.368908	18.207586	100.8711	13.010234	32.36884	18.206768	99.90695	12.830646	-0.96708924	0.94562167	9.277874	-8.675947	-32.61736	0.1973008	0.20926759	297.57170820236206
8	182.75	306.79584	714.0	0.0	192.1	380.3563	1000.0	0.0	1000.0	1000.0	31999	33.487232	19.225172	102.884155	14.659268	33.48744	19.224403	104.815865	15.282924	-0.8827428	1.0324662	23.313814	-11.742579	-33.763195	0.2361069	0.2476127	340.1668210029602
9	67.25	116.480415	269.0	0.0	351.1	448.6951	1000.0	0.0	1000.0	1000.0	35999	36.807507	21.849573	121.75062	15.625745	36.80746	21.848612	122.815544	15.978541	-0.6810425	1.1959684	7.3207464	-11.197787	-37.148914	0.32319722	0.34463382	382.95219469070435
10	227.75	384.15256	893.0	0.0	92.2	276.59998	922.0	0.0	1000.0	1000.0	39999	39.41072	24.417757	153.17249	15.152373	39.41084	24.417343	148.04553	13.981399	-0.5627591	1.2898192	10.636902	-9.746712	-39.776203	0.42352918	0.4399849	425.2694857120514
11	172.25	298.34576	689.0	0.0	1.4	4.2000003	14.0	0.0	1000.0	1000.0	43999	42.19272	27.54283	158.06018	16.007881	42.19252	27.54248	162.03748	13.025369	-0.4912661	1.3252956	8.98248	-12.08594	-42.571354	0.4709315	0.4923918	467.9595272541046
12	252.5	431.58862	1000.0	0.0	99.8	216.90634	692.0	0.0	1000.0	1000.0	47999	44.266865	30.938368	174.04291	15.900194	44.266884	30.937649	179.22217	16.754889	-0.5157946	1.3017049	10.530953	-9.837723	-44.641155	0.49537677	0.5082874	510.3881537914276
13	250.0	419.83865	977.0	0.0	188.4	377.31342	986.0	0.0	1000.0	1000.0	51999	46.06659	32.64749	188.84142	12.336104	46.06674	32.646873	189.76819	10.636269	-0.5883252	1.2391995	9.332194	-12.376356	-46.37345	0.5455509	0.5585723	551.3248569965363
14	19.5	33.77499	78.0	0.0	191.1	382.21472	963.0	0.0	1000.0	1000.0	55999	47.75527	33.48346	192.2524	13.610131	47.75531	33.48308	192.5849	15.406729	-0.61185247	1.1933906	10.869504	-9.407745	-48.034077	0.55391407	0.5492316	593.1840274333954
15	0.0	0.0	0.0	0.0	3.6	7.539231	23.0	0.0	1000.0	1000.0	59999	47.78809	33.64215	192.84808	12.679833	47.78814	33.641666	188.10309	15.441191	-0.6094462	1.2035271	10.116765	-12.6419115	-48.088936	0.55767775	0.56731176	633.758597612381
16	0.0	0.0	0.0	0.0	197.0	389.42163	1000.0	0.0	1000.0	1000.0	63999	48.822777	33.838097	177.76006	12.68358	48.82274	33.83774	171.4008	13.798495	-0.5767995	1.243688	11.184037	-9.813183	-49.12844	0.53200096	0.53444284	677.0294754505157
