Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	215.84872	203.4731	481.0936	3.8382525	240.58688	181.9403	466.62137	0.0	1000.0	1000.0	3999	13.766718	7.567592	31.138067	-12.151508	13.767442	7.566693	32.963196	-9.956603	-8.054192	1.1727921	81.1602	-14.137457	-15.279465	0.0688945	0.06133744	57.090651988983154
2	176.8839	86.69237	286.11816	46.023888	171.71146	104.734924	333.6754	17.65773	1000.0	1000.0	7999	39.781204	9.3425	69.53378	16.342308	39.781193	9.342374	69.2433	16.247341	-8.049372	0.7433926	3.0763073	-14.260453	-41.289326	0.08708157	0.08572873	121.2997317314148
3	285.31808	159.70682	391.6868	9.154534	333.58218	203.17245	715.6253	24.804806	1000.0	1000.0	11999	64.94727	10.361613	114.66915	37.44824	64.94723	10.361841	115.20021	37.634384	-7.8128467	1.1531726	4.4284687	-15.202154	-66.44166	0.19113009	0.18889935	188.3376350402832
4	213.29826	139.01494	395.90274	5.7984447	225.35176	123.16059	456.65842	50.9115	1000.0	1000.0	15999	84.71135	11.653666	139.50464	37.834415	84.7113	11.654011	138.28558	38.648506	-7.61571	1.2302438	2.583044	-14.855438	-86.15269	0.26865283	0.2691092	257.503164768219
5	119.64006	91.94383	263.1332	36.265205	110.11373	130.57182	449.2383	0.0	1000.0	1000.0	19999	98.4321	11.943881	155.06627	65.6065	98.43182	11.94559	155.96274	65.7137	-7.611531	1.1957024	3.8808842	-15.085298	-99.82202	0.31392545	0.32047725	326.90859174728394
6	109.865746	162.26561	388.65	0.02020954	135.89397	103.86473	307.01117	0.03250413	1000.0	1000.0	23999	108.18675	13.506749	169.38884	50.253147	108.18659	13.507719	169.32698	50.854126	-7.553273	1.2437893	1.748888	-16.284388	-109.55552	0.34992498	0.357738	395.6987545490265
7	212.54686	198.39836	448.76508	1.1460501	309.97638	159.41864	503.23325	50.765034	1000.0	1000.0	27999	116.37455	16.86089	204.72984	56.04482	116.37431	16.862675	199.04987	56.153618	-7.528879	1.287686	4.9507446	-15.431466	-117.72694	0.4148321	0.41767138	464.1076714992523
8	235.4035	108.70876	364.8835	63.81781	300.15787	192.24258	631.97565	18.454777	1000.0	1000.0	31999	123.94542	19.781645	193.34485	64.56247	123.94509	19.783443	199.4812	65.80862	-7.3202405	1.4721004	7.824134	-16.50998	-125.301155	0.4473361	0.4608206	532.626384973526
9	140.55852	133.43054	343.8443	0.0	217.58504	150.51779	440.8382	8.787892	1000.0	1000.0	35999	130.1903	19.363773	196.4674	75.17483	130.18985	19.365435	195.83458	75.15367	-7.260928	1.5505892	10.4121895	-16.83254	-131.52322	0.4866482	0.50018907	601.1579751968384
10	154.98682	132.32828	363.86038	17.052708	184.52208	105.32129	362.9554	11.0777855	1000.0	1000.0	39999	135.14938	18.140759	210.08133	91.37573	135.14876	18.14415	209.58069	90.27707	-7.2767463	1.5503117	14.112774	-15.723946	-136.44504	0.5189184	0.5494484	670.2659804821014
11	300.76306	158.47081	494.19016	128.9493	111.953026	143.88701	415.26544	0.0	1000.0	1000.0	43999	138.66267	18.969936	219.59639	76.835495	138.66302	18.966486	217.5809	77.60241	-7.4728274	1.3697895	16.888916	-14.774906	-139.93109	0.55802304	0.56806594	738.9658446311951
12	233.02032	32.46351	281.02283	189.86606	290.2203	160.3778	484.3226	0.0	1000.0	1000.0	47999	141.3998	18.18312	216.73222	87.09953	141.39986	18.181969	217.98773	88.1028	-7.5439744	1.2950864	17.679815	-15.405243	-142.6574	0.55602205	0.56441474	807.502228975296
13	260.12347	193.6929	496.38535	7.5748286	223.28775	182.42586	617.05774	4.516861	1000.0	1000.0	51999	144.9341	18.86113	220.65414	101.848946	144.9341	18.861303	221.05469	102.64156	-7.600349	1.247866	12.467054	-14.798405	-146.17065	0.5642508	0.57574475	876.536808013916
14	273.30203	43.892403	326.62283	217.51672	272.62543	167.14825	514.8831	0.56285316	1000.0	1000.0	55999	147.18216	18.45568	220.96811	110.275894	147.18234	18.455198	218.8891	108.72613	-7.6456523	1.2110101	11.297228	-15.485094	-148.4324	0.53715354	0.539756	944.9715440273285
15	232.51859	45.65267	298.24545	180.85153	248.52849	148.37312	602.6521	73.69486	1000.0	1000.0	59999	148.91594	18.049696	210.46281	114.36671	148.9158	18.049313	210.60214	114.20358	-7.696711	1.1553868	7.176713	-15.370533	-150.15125	0.5085726	0.5137154	1013.109938621521
