Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	-0.015826011	0.027119517	0.11311644	-0.3092592	-0.015830096	0.02734998	0.22121283	-0.36803237	0.0080281	0.0001446975	41.66938662528992
2	0.0	0.0	0.0	0.0	99.5	298.5	995.0	0.0	1000.0	1000.0	7999	-0.0009141933	0.011253339	0.041925166	-0.088609494	-0.00091447716	0.011351459	0.043106038	-0.089620404	-0.0006810644	1.2795457e-05	86.99297404289246
3	365.5	389.16675	920.0	0.0	255.1	397.08197	990.0	0.0	1000.0	1000.0	11999	0.63699096	1.9113173	10.18945	-1.0884728	0.636996	1.9112499	10.104189	-0.72608745	-0.66385084	0.01707158	134.26053762435913
4	237.75	411.79507	951.0	0.0	197.5	395.00006	988.0	0.0	1000.0	1000.0	15999	2.186599	5.132275	19.066776	-7.2420535	2.186627	5.132228	18.895811	-6.622079	-2.206066	0.037009407	183.37150502204895
5	0.0	0.0	0.0	0.0	547.5	384.01648	970.0	0.0	1000.0	1000.0	19999	3.3022628	7.888396	28.60519	-5.093277	3.3023057	7.888465	28.67997	-3.1917737	-3.3754697	0.07784957	232.262188911438
6	812.5	113.458145	990.0	676.0	0.0	0.0	0.0	0.0	1000.0	1000.0	23999	6.794723	11.528994	40.25074	-2.513624	6.794618	11.529155	38.641113	-2.2284763	-7.079768	0.1893363	281.015177488327
7	766.0	325.79672	997.0	208.0	395.2	414.20715	953.0	0.0	1000.0	1000.0	27999	13.657799	15.469758	54.205795	-9.315667	13.657787	15.470458	56.516953	-7.820565	-14.145006	0.3743991	329.8747911453247
8	340.25	404.55554	990.0	0.0	479.6	480.80417	997.0	0.0	1000.0	1000.0	31999	19.744072	16.780184	49.58375	-9.955076	19.744032	16.780846	49.986656	-8.466522	-20.188429	0.5562179	379.1037414073944
9	939.5	39.06725	991.0	884.0	397.1	486.35556	1000.0	0.0	1000.0	1000.0	35999	25.202032	18.49032	56.255302	-2.1776438	25.201975	18.490765	56.00703	-2.1747746	-25.656588	0.48721808	428.30826020240784
10	711.75	348.37936	983.0	120.0	948.8	29.450975	990.0	894.0	1000.0	1000.0	39999	29.98803	20.847242	61.265457	-0.9978277	29.987843	20.847998	60.472866	-1.1166924	-30.367355	0.6326355	477.6165146827698
11	941.5	39.373215	973.0	874.0	951.0	29.893143	990.0	897.0	1000.0	1000.0	43999	34.984653	22.518812	67.58613	1.1712408	34.98461	22.519964	65.92405	0.64448327	-35.393017	0.7820274	526.544513463974
12	970.75	9.984363	986.0	960.0	888.2	104.85018	1000.0	680.0	1000.0	1000.0	47999	41.160606	22.281023	68.16329	3.9348736	41.16065	22.28136	68.235985	2.9305015	-41.80694	0.8859864	575.8612835407257
13	911.25	58.69572	955.0	811.0	962.5	19.247078	994.0	929.0	1000.0	1000.0	51999	47.13463	20.900354	71.19499	8.817213	47.134754	20.900963	70.84496	8.988509	-47.78037	0.92129457	624.7391257286072
14	949.0	19.26136	976.0	924.0	854.6	112.928474	986.0	579.0	1000.0	1000.0	55999	52.239006	19.712658	76.06993	10.528586	52.239155	19.712425	74.57823	10.858445	-52.885685	0.79944515	673.669983625412
15	962.75	24.324627	988.0	926.0	886.5	188.17451	989.0	342.0	1000.0	1000.0	59999	56.623363	18.66393	77.55031	11.37551	56.62358	18.663279	78.86519	13.290473	-57.121906	0.6787392	723.1494591236115
16	949.5	60.537178	991.0	845.0	934.0	58.642986	989.0	781.0	1000.0	1000.0	63999	60.204346	18.24229	87.57849	14.651418	60.204285	18.24255	88.65436	15.858548	-60.64223	0.6417242	772.7315008640289
17	969.0	35.812008	991.0	907.0	954.7	11.593533	965.0	926.0	1000.0	1000.0	67999	63.142754	18.36797	84.34327	17.60709	63.142735	18.367748	82.98971	18.358648	-63.46794	0.59671855	821.7550480365753
