Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	7.8042355	2.8460758	11.489105	3.9075878	165.32031	174.3631	469.81284	30.79351	1000.0	1000.0	3999	10.362997	5.868486	55.810356	-37.999798	10.365407	5.868575	56.7264	-58.611115	-6.2584023	4.864716	92.31766	-18.812597	-12.03317	0.2711413	0.25382107	51.339006662368774
2	137.03882	208.89821	498.6836	10.363974	114.63786	179.06146	472.8798	1.9369602	1000.0	1000.0	7999	67.51251	44.741684	392.5218	8.075364	67.51216	44.745	396.68304	5.3470607	7.9656806	10.628157	118.76783	-18.191319	-77.99456	5.188666	5.181424	110.41803050041199
3	44.116985	58.599415	144.5706	2.075339	116.88307	186.65848	499.02304	9.849228	1000.0	1000.0	11999	1352.7375	841.06586	3860.567	110.05855	1352.7595	841.04675	4156.3613	110.35653	45.93692	17.188808	431.64172	-6.3901653	-1489.8573	731.21893	727.3685	172.07295536994934
4	61.253902	89.859314	216.76079	3.7571094	38.991585	80.19033	278.0261	4.08868	1000.0	1000.0	15999	3293.1692	373.6332	4453.7314	1752.9651	3293.2268	373.45068	4454.743	1734.8295	63.704876	26.290121	632.5413	-2.1953325	-3374.7117	2498.1436	2451.9922	235.68956518173218
5	63.517677	69.843285	180.76878	4.248768	37.30636	74.864914	259.27298	3.3106325	1000.0	1000.0	19999	3657.7004	204.71361	4532.6914	2582.0688	3657.731	204.35693	4680.8643	2633.7507	47.168903	21.35425	338.69763	-8.1907215	-3688.1685	2183.1414	2137.9404	299.4736669063568
6	11.793116	9.821829	27.762182	2.136534	94.74379	172.62904	498.36276	2.0540113	1000.0	1000.0	23999	3372.828	199.68489	4543.863	2525.9663	3372.8423	199.39034	4545.1494	2549.4548	32.542934	17.148596	352.41168	-11.336655	-3383.265	1255.8813	1234.8223	363.0608329772949
7	47.03796	65.81278	160.92485	4.6777315	9.791765	14.411763	52.669903	3.3368814	1000.0	1000.0	27999	2871.2515	177.01775	3774.2354	1770.5615	2871.2742	176.70656	3681.716	2222.1619	21.26679	13.011974	256.96344	-15.286652	-2872.0432	701.26086	659.2382	426.51566433906555
8	9.280511	3.9333808	14.175467	3.3760076	86.25816	147.9879	473.21082	2.7926593	1000.0	1000.0	31999	2359.5828	146.9333	3312.4685	1786.8734	2359.5935	146.81042	3268.0938	1911.1963	13.948146	10.309947	212.9442	-18.468473	-2357.7605	349.89413	331.93518	489.4996089935303
9	12.612012	2.5952275	16.309155	9.310661	153.20241	212.66351	484.69794	5.983922	1000.0	1000.0	35999	1914.9788	121.07324	2385.4958	1552.8583	1914.9762	121.059105	2484.4502	1305.3519	8.580518	8.457523	234.65215	-16.326591	-1912.6705	184.14195	179.31494	552.3505454063416
10	9.151102	4.958864	15.637547	3.1721182	155.14587	224.72408	501.00964	5.236173	1000.0	1000.0	39999	1545.076	100.74986	2100.6377	1047.7222	1545.0885	100.655685	1932.442	1175.787	4.1316624	7.116595	152.60121	-17.150555	-1542.906	103.70322	90.126816	615.1202127933502
11	52.119884	84.0569	197.70132	2.0669847	282.58475	225.71906	468.8882	1.8198786	1000.0	1000.0	43999	1248.6979	86.28014	1653.6497	994.6134	1248.6945	86.29565	1639.3635	882.63226	0.108965315	5.749871	86.45442	-17.834097	-1247.1584	51.928238	52.194473	678.013325214386
12	6.994361	3.1758504	12.079058	3.3375697	104.41392	187.20273	479.59323	0.88863957	1000.0	1000.0	47999	1016.0777	75.592804	1379.6497	830.89325	1016.0812	75.56888	1391.1353	819.60077	-3.24006	4.5837126	79.236984	-17.50847	-1015.4079	26.336224	23.661371	740.7723982334137
13	7.284521	3.8354096	11.500051	1.7130417	27.634815	43.801	152.18214	2.3014112	1000.0	1000.0	51999	836.15155	65.59528	1175.8818	680.71814	836.15186	65.5957	1165.4568	668.9135	-5.6607623	3.622164	49.9033	-16.233131	-835.9989	13.312329	12.850059	803.4004998207092
14	10.101152	7.2143054	21.769537	2.4888527	50.72602	140.86176	473.21747	0.56593823	1000.0	1000.0	55999	699.23737	57.74613	1021.253	577.068	699.2373	57.756557	1021.46716	570.911	-6.862639	3.1552308	49.280846	-17.53046	-699.5998	8.521827	8.405219	866.1969606876373
