AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	Time
-4.703739	9.961707	8.464462	-18.358955	1000.0	4000	0.40624141693115234
3.8061242	14.14561	18.614845	-19.30323	1000.0	8000	4.42836332321167
10.175626	6.7771807	18.484188	-0.032415077	1000.0	12000	8.957293510437012
6.4042063	6.3878207	16.595438	-0.9786315	1000.0	16000	13.488118886947632
3.3765945	5.6238184	11.382039	-3.1440783	1000.0	20000	17.994003534317017
5.363394	5.7207675	10.869894	-3.4485464	1000.0	24000	18.405378341674805
21.545803	14.752417	33.50828	-3.5719619	1000.0	28000	43.37065887451172
18.855064	1.5108035	20.836264	17.160767	1000.0	32000	75.08911442756653
26.820953	22.190336	56.27339	-4.7665296	1000.0	36000	107.10133600234985
30.726984	14.906901	55.395798	15.350373	1000.0	40000	138.67461276054382
23.469381	12.606064	44.563114	12.931559	1000.0	44000	166.54654932022095
33.214825	17.2706	50.60935	9.462704	1000.0	48000	199.25866103172302
16.513113	16.520212	38.519142	-3.1377518	1000.0	52000	231.47917366027832
19.395638	7.793829	31.6713	11.10584	1000.0	56000	264.28378319740295
33.5199	6.7977543	43.144432	24.08972	1000.0	60000	295.32963371276855
22.063675	12.4366665	38.503098	4.6997347	1000.0	64000	323.01315355300903
16.690662	2.3788269	20.699114	14.725515	1000.0	68000	355.1114225387573
21.16809	6.833984	27.970497	10.025015	1000.0	72000	386.53142738342285
24.521292	4.4736743	29.56321	18.689705	1000.0	76000	418.64904737472534
17.983667	2.491593	21.640543	15.229273	1000.0	80000	450.5449221134186
15.990487	2.1418922	19.393581	13.463876	1000.0	84000	477.54426765441895
14.1509	5.1717	18.105864	5.362515	1000.0	88000	509.81818294525146
16.303526	6.3794336	24.124735	6.8894043	1000.0	92000	541.7210955619812
37.900272	6.4224343	49.0184	34.002148	1000.0	96000	573.8109793663025
31.530819	3.3616042	36.485546	28.366777	1000.0	100000	606.0557198524475
34.76486	1.5948409	37.164963	32.81668	1000.0	104000	633.390243768692
20.635082	7.059805	32.63251	14.55107	1000.0	108000	664.7931730747223
25.555927	5.4747877	31.514273	17.614285	1000.0	112000	696.5370409488678
33.57505	1.47281	35.7596	31.876802	1000.0	116000	728.2209453582764
32.350456	4.11849	36.084785	25.400755	1000.0	120000	759.6116862297058
33.780136	0.6707225	34.684425	32.855286	1000.0	124000	784.721862077713
33.279327	0.6254858	33.983475	32.318993	1000.0	128000	815.175518989563
33.214268	1.9980396	35.714603	31.116287	1000.0	132000	845.5849010944366
35.290936	1.3855581	37.078487	33.856117	1000.0	136000	875.7196953296661
31.266174	2.8976905	34.750725	26.716572	1000.0	140000	905.3470947742462
30.81625	3.1313908	35.02573	26.464815	1000.0	144000	930.3141098022461
33.95522	3.2057664	37.70385	28.945604	1000.0	148000	959.6391899585724
42.264	3.8201563	45.89693	36.11662	1000.0	152000	990.1078960895538
49.722588	2.130716	52.48785	46.605392	1000.0	156000	1020.0005195140839
27.946991	4.9970713	34.95979	21.795406	1000.0	160000	1050.2646374702454
33.555534	3.5544908	38.917217	29.472324	1000.0	164000	1074.7901320457458
27.007742	7.8056316	33.280838	13.62715	1000.0	168000	1104.864902496338
22.889627	8.674123	34.98978	10.673189	1000.0	172000	1135.1820104122162
17.505936	1.8849747	19.304886	14.8715925	1000.0	176000	1164.9508426189423
14.712763	2.5198894	18.891272	12.21757	1000.0	180000	1195.2693872451782
21.575663	2.0786996	24.883373	19.652454	1000.0	184000	1220.477124929428
28.317194	4.445255	32.536594	20.869558	1000.0	188000	1250.8818128108978
34.13712	3.197637	39.437885	30.883053	1000.0	192000	1280.7937304973602
31.67424	2.1436794	33.61223	28.40615	1000.0	196000	1310.64142537117
27.478432	0.57308334	28.1228	26.712187	1000.0	200000	1340.1327159404755
30.059849	1.2853541	31.702467	28.174265	1000.0	204000	1364.3890488147736
33.068512	0.92167306	34.203587	31.631947	1000.0	208000	1394.4495618343353
33.438408	2.668613	36.48997	29.19861	1000.0	212000	1424.9212856292725
34.831688	1.5331453	36.410522	32.916058	1000.0	216000	1455.2044277191162
35.382874	2.5940096	39.73351	32.949047	1000.0	220000	1485.0075159072876
31.631563	1.385395	33.001595	29.497917	1000.0	224000	1509.5457966327667
31.409847	1.9111515	33.40273	28.93447	1000.0	228000	1538.9677212238312
30.215899	0.33355293	30.793562	30.01921	1000.0	232000	1568.3853261470795
30.987846	2.9661183	34.296146	27.921309	1000.0	236000	1597.399260520935
30.278448	3.615187	35.58454	25.824617	1000.0	240000	1627.3785862922668
29.103601	0.8021907	29.91739	27.850298	1000.0	244000	1652.2047500610352
31.608122	2.1982582	34.38199	28.292952	1000.0	248000	1681.8146121501923
29.889175	0.93620783	31.049303	28.86001	1000.0	252000	1711.1920237541199
27.029795	2.9963214	30.269531	22.137325	1000.0	256000	1740.3286263942719
27.61578	2.780825	30.340971	23.008337	1000.0	260000	1769.8021812438965
24.783993	3.5397208	30.304272	20.574738	1000.0	264000	1794.6011934280396
22.15945	3.6585636	26.63141	16.972994	1000.0	268000	1823.773354291916
27.587427	2.9125936	32.5403	25.035767	1000.0	272000	1853.0462927818298
24.449389	3.0342462	28.429237	19.923513	1000.0	276000	1882.189658164978
29.352667	1.5782819	31.599869	27.444506	1000.0	280000	1911.4621183872223
32.4635	1.9281598	34.443172	29.558136	1000.0	284000	1936.1804723739624
32.034428	0.8299696	33.01468	30.732712	1000.0	288000	1966.0352671146393
32.75027	0.7065233	33.881794	31.94898	1000.0	292000	1995.0693378448486
31.90308	3.005181	34.6094	27.149591	1000.0	296000	2024.345599412918
30.98908	0.7225284	31.888506	29.869139	1000.0	300000	2053.3699963092804
29.941795	1.5648673	31.673214	27.516363	1000.0	304000	2077.57324719429
31.700987	1.799761	33.718513	28.82099	1000.0	308000	2107.354017496109
30.835346	3.150061	33.276237	25.441284	1000.0	312000	2136.5495433807373
25.039856	6.183612	31.362001	15.041108	1000.0	316000	2166.2448337078094
28.507807	3.6906524	31.418037	22.26216	1000.0	320000	2195.580806493759
