AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	Time
20.435823	21.5209	158.94933	4.006035	22.828571	4000	0.8139081001281738
16.480835	10.292018	73.19369	5.193791	21.132275	8000	1.9174089431762695
17.445414	14.6528015	131.23863	4.431436	21.303192	12000	2.9852304458618164
18.615978	15.588486	104.259605	5.164688	21.901098	16000	4.0547263622283936
17.118767	10.794206	62.707657	3.932621	22.032967	20000	5.1236183643341064
19.12479	16.422491	113.24978	3.7111154	22.576271	24000	5.908532381057739
33.243904	11.363661	55.360485	7.11127	22.17127	28000	27.4437735080719
99.9551	71.79119	246.11223	11.262935	51.623375	32000	56.55971384048462
198.69269	21.850248	265.50842	96.27488	99.35897	36000	85.77373623847961
270.54797	41.4864	373.1763	202.708	135.63333	40000	115.95611000061035
504.13135	256.03552	1045.371	307.67822	360.45456	44000	144.1472020149231
281.04468	38.717224	346.92133	212.68542	130.58064	48000	173.47303009033203
234.88945	25.66764	318.83173	207.30884	113.62857	52000	203.37870860099792
280.7913	66.165375	467.26468	200.11794	151.8077	56000	232.6698157787323
36.752377	102.79668	649.4485	-1.4369633	58.617645	60000	262.27361035346985
308.06647	140.03532	959.47253	157.94357	159.76923	64000	291.05299496650696
348.6939	113.74718	518.3514	143.5357	147.3077	68000	320.26820278167725
580.9677	289.26675	1221.6213	316.68552	388.6	72000	353.08909249305725
370.1467	103.88386	610.9514	238.49779	158.81482	76000	382.8120834827423
314.30276	81.00494	508.3636	175.07779	130.56667	80000	411.9967029094696
207.59277	55.613075	324.27966	154.41513	98.92683	84000	439.74761962890625
326.16833	105.9438	540.8373	166.69356	147.22223	88000	469.2684314250946
381.18015	90.73588	557.4171	189.91927	179.09091	92000	498.2451870441437
383.6414	105.84966	566.5879	197.59653	194.14285	96000	526.3859870433807
340.7257	190.1115	655.7833	74.32349	214.77777	100000	560.5033514499664
853.08826	226.92061	987.0871	460.0631	814.5	104000	588.4919109344482
793.91724	313.37576	1012.9073	235.69313	787.5	108000	621.9343249797821
165.79993	95.43524	420.5498	53.10671	173.52174	112000	650.266932964325
448.80615	318.01212	1260.5525	132.41101	338.0	116000	679.6498963832855
353.64606	439.41357	1432.5272	96.77311	261.93332	120000	711.5073752403259
1065.0017	258.44467	1421.7354	701.17	696.6	124000	738.1381640434265
940.8696	179.2998	1269.0309	637.92444	631.5714	128000	768.8000156879425
