AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	Time
2.3969374	6.178021	27.827976	-9.883662	21.655737	4000	0.9140748977661133
2.0586808	6.133663	28.906132	-9.11541	20.989584	8000	2.2783329486846924
2.0732243	5.6350913	20.91916	-9.014954	20.947643	12000	3.6518726348876953
1.713985	5.3131065	24.296675	-8.906907	20.0	16000	4.9127418994903564
1.7685468	5.8560195	22.123014	-10.943302	20.618557	20000	6.170928716659546
1.3987948	5.83969	26.308653	-9.545133	20.186869	24000	7.161455869674683
22.288008	69.0401	354.2223	-13.322237	55.38889	28000	30.464560508728027
36.48187	87.92642	407.92416	-36.989677	72.10909	32000	62.39876174926758
143.68123	120.280075	467.93277	2.808532	109.0	36000	95.63404250144958
144.4055	81.43314	379.07352	16.160135	115.8	40000	128.22811484336853
140.34198	75.337494	278.00827	6.453777	110.02778	44000	159.97985100746155
182.69333	57.428406	288.79935	62.74225	140.72414	48000	192.82276320457458
110.43949	93.710655	299.06897	-66.80976	107.83784	52000	226.49118518829346
160.44662	109.968895	513.9764	-28.952488	141.32143	56000	258.89837980270386
62.36187	95.93789	290.6988	-96.625336	135.36667	60000	291.8711926937103
115.93786	113.96465	283.6668	-130.3045	166.66667	64000	323.1782011985779
166.48642	101.70401	319.74103	-12.77329	171.26086	68000	355.7766320705414
301.58035	197.96072	774.4965	104.43536	368.81818	72000	388.96373534202576
199.82022	152.19942	552.6784	3.8930774	152.61539	76000	422.2131977081299
201.44331	125.02107	524.92993	-12.234891	164.0	80000	455.0961711406708
284.68655	222.00703	991.68994	108.58002	238.73334	84000	486.90688848495483
305.87692	331.60187	1008.96295	14.178504	302.8	88000	520.727287530899
467.80054	329.45477	1032.3348	135.5128	398.1	92000	561.1937284469604
126.35323	197.92757	908.72687	-61.172626	147.55556	96000	596.1153435707092
280.56427	161.62248	630.51447	115.8925	216.46666	100000	629.6476490497589
543.817	349.59573	1005.4738	37.759098	595.7143	104000	661.0577392578125
546.93787	242.62778	1001.1765	313.28445	530.375	108000	694.377937078476
451.12726	350.69342	993.27496	44.329105	412.0	112000	729.0196394920349
456.97293	264.29984	1039.1277	22.357897	372.36365	116000	764.3338017463684
603.41473	309.02045	1001.8726	31.59971	570.0	120000	798.0811321735382
