Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	124.01419	35.23679	246.7908	78.35719	281.9348	11.916847	304.33835	266.6041	24.623457	50.9	3999	45.45279	26.742083	116.59563	-34.389797	45.450905	26.743048	118.433014	-34.085358	-7.8263674	6.6420636	294.0675	-21.618223	-48.135406	3.3341367	3.430323	37.07772517204285
2	125.7953	39.35761	278.77432	78.51172	260.3415	13.320094	286.96136	242.15477	24.95625	47.2	7999	147.59514	77.675896	348.5391	-61.021927	147.59639	77.679985	352.13684	-66.948235	2.4146028	5.7541122	32.059402	-20.436016	-159.91995	13.237772	12.831843	86.13398432731628
3	173.78513	94.80858	425.76666	78.47518	350.40848	15.766467	386.7406	329.14603	34.675438	63.3	11999	357.6715	162.835	674.37225	-187.82607	357.6724	162.83861	650.41327	-164.55215	10.754943	6.4367056	47.451344	-19.9382	-384.9323	83.35711	82.54332	141.40739154815674
4	335.01624	68.26641	515.3265	175.91348	372.1672	24.60653	425.2314	343.4009	64.42857	68.9	15999	420.95844	186.68726	679.8651	-379.13617	420.9596	186.68971	671.9016	-375.7828	6.178643	8.4580965	46.0263	-19.334906	-436.67554	154.2336	154.04037	202.7701985836029
5	335.4664	71.32151	541.85876	222.95782	306.07718	32.894016	369.04773	266.26562	65.916664	60.5	19999	334.29172	175.47385	622.2913	-252.03395	334.28937	175.45506	625.1945	-262.3194	1.8726774	7.5140243	37.57238	-23.6554	-342.2287	110.967865	114.05372	263.5740623474121
6	403.2797	86.73331	775.6433	285.51562	338.94293	22.813503	378.76355	308.5076	82.44898	74.3	23999	246.9191	144.11888	502.92953	-87.87633	246.91988	144.10825	510.73355	-98.523	-0.74586755	5.958243	33.592697	-21.032394	-251.06778	69.35441	70.69877	324.81130599975586
7	417.38812	78.29843	573.0151	282.88812	482.33072	35.55977	521.4635	406.28845	85.28261	91.2	27999	193.2337	116.94247	409.09506	-108.56779	193.2367	116.94535	418.0526	-93.90056	-1.8397596	5.0740957	27.188362	-21.70355	-196.17683	46.27689	45.12477	387.0634958744049
8	462.9802	115.21611	840.6912	318.74374	422.38348	32.88093	486.36777	381.91986	93.93023	82.3	31999	172.84682	99.34257	360.2078	-32.377155	172.84688	99.342545	358.06946	-52.064857	-2.8438318	4.656332	22.229507	-20.628227	-175.4066	30.891739	30.818584	448.59095883369446
9	490.61142	91.73791	689.34247	290.2914	568.80975	101.79058	762.71387	453.58838	95.52381	111.5	35999	168.39236	90.4024	331.00076	-27.254211	168.39355	90.404526	325.70886	-39.418194	-3.8738642	4.489377	28.004723	-21.2048	-170.73221	23.862654	23.433191	511.1364631652832
10	483.23547	94.365166	685.1645	306.17892	513.53284	95.70416	757.8668	419.49274	92.976746	96.9	39999	172.6298	87.92406	316.58438	-28.613451	172.63016	87.92453	313.30624	-31.53128	-4.663762	4.4881706	23.478676	-21.965738	-174.84395	19.037418	18.854841	573.0105624198914
11	477.1463	136.88533	990.41583	296.868	479.05698	97.00477	724.4426	391.4981	92.558136	99.1	43999	180.31804	89.92636	317.34976	-29.765755	180.3189	89.92423	319.4657	-31.995249	-5.0038657	4.5704236	23.97742	-25.262743	-182.4508	17.965178	18.00805	635.069153547287
12	485.68335	103.65609	719.55133	296.34494	339.56244	28.624283	386.18558	264.6223	95.190475	63.1	47999	185.85278	92.97531	326.6052	-24.342434	185.85297	92.97489	326.52545	-21.07487	-5.3267393	4.5094814	23.689594	-21.770313	-187.84735	18.680445	18.597492	695.9992716312408
13	527.2434	116.21289	886.0541	339.1013	552.27167	94.041695	712.47186	423.77045	103.15385	107.8	51999	189.60745	95.43187	333.70895	-34.203686	189.60815	95.43226	333.67764	-29.021235	-5.4344745	4.4498234	26.114788	-21.238066	-191.48746	19.403742	19.41039	758.2087860107422
14	517.45264	127.25125	859.25653	330.79944	580.9774	44.661522	664.9606	524.8857	100.8	110.1	55999	191.7551	96.796234	338.79016	-31.724054	191.75548	96.79302	338.0301	-47.516068	-5.1925755	4.513126	27.80661	-21.344486	-193.57054	19.973118	20.227398	820.7869265079498
15	544.889	149.09077	1002.07245	340.32416	646.69836	134.54735	889.3727	440.2888	108.02702	134.8	59999	193.89998	97.6183	342.1724	-27.514946	193.90054	97.618286	342.09344	-26.167017	-5.2575727	4.490748	26.241901	-22.655594	-195.59409	20.514902	20.415632	884.3037009239197
16	567.57306	120.52099	911.80804	378.06247	731.8326	131.75345	994.2532	534.0235	110.138885	145.2	63999	195.2116	98.18439	347.6194	-22.479813	195.21094	98.183876	347.15112	-25.381414	-5.219792	4.5330367	24.516285	-20.25837	-196.84569	20.848455	20.850206	948.0408761501312
17	504.1526	93.787025	716.1844	333.2948	530.79974	65.19183	642.02155	430.30197	99.1	99.0	67999	197.27638	98.57485	348.90204	-27.821136	197.27612	98.57506	348.2166	-62.92798	-5.3410954	4.581192	30.72868	-21.748503	-198.8345	20.853777	20.83909	1009.9528098106384
18	536.4176	94.942604	776.3958	381.73907	521.16284	47.09353	598.1665	450.27982	104.60526	96.9	71999	198.38441	99.09813	352.08643	-21.04604	198.38454	99.09833	352.48114	-32.43848	-5.499912	4.52898	28.42887	-21.416313	-199.88737	20.487211	20.3576	1071.7904591560364
