Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	17.086689	13.258287	106.25005	5.854952	38.9139	0.8073638	40.216503	37.214493	22.38764	22.1	3999	4.5995016	3.32663	24.69055	-3.9679224	4.5997043	3.3254263	24.90127	-5.355701	-5.575062	0.2531743	19.701728582382202
2	17.839615	18.130682	137.24345	4.5416265	39.268147	0.81406313	40.637264	38.62261	21.1	22.3	7999	16.844885	8.3531	71.77881	-24.116861	16.844238	8.351736	71.579735	-23.66789	-18.166067	3.2035186	46.79436540603638
3	47.858677	57.84913	210.91623	6.2439933	184.59898	71.06774	225.6255	41.63878	35.81081	119.0	11999	26.685772	16.665909	96.23353	-24.561981	26.68517	16.66667	95.5588	-23.61707	-28.86845	13.369216	77.11881399154663
4	141.79553	51.595566	210.28255	13.162125	174.72072	10.206097	191.96779	162.3666	78.4902	99.9	15999	51.031277	23.484446	110.43565	-29.462515	51.031105	23.473576	110.80057	-29.067654	-54.975594	28.538149	109.76154470443726
5	174.3296	51.759834	211.85347	9.295839	183.39595	5.1090426	188.97646	175.48697	86.86957	91.7	19999	77.29228	24.639374	118.68598	-46.39987	77.29122	24.62497	118.868706	-43.63203	-82.516106	31.84404	141.56766390800476
6	152.884	65.723305	220.31058	8.9004545	194.74236	2.04683	198.40094	191.08365	78.98039	88.3	23999	91.4962	27.572865	143.74709	-41.069973	91.49619	27.555645	133.6189	-48.873535	-95.898346	41.17818	173.97805190086365
7	202.26701	15.542386	225.67136	134.92203	189.9509	2.3364089	194.03844	186.38632	92.93023	87.0	27999	98.37281	30.281744	156.71025	-47.494938	98.37339	30.26649	156.76076	-64.93304	-102.580635	46.5343	205.9142553806305
8	204.25777	27.284554	306.66037	176.4516	231.98059	132.81296	358.72964	59.28286	98.53846	139.3	31999	105.08616	33.712673	172.36029	-57.679375	105.08612	33.70064	175.3904	-70.052605	-109.08921	46.545803	238.75153422355652
9	159.69092	149.33536	536.53455	20.271551	285.327	17.708735	322.6032	263.32492	93.02273	164.0	35999	109.49582	37.442123	208.67009	-59.741352	109.49729	37.426903	215.28764	-55.37273	-113.63169	56.70274	272.1703460216522
10	278.17322	26.99979	323.44708	179.88878	277.26324	2.733873	282.80252	273.5787	149.59259	133.9	39999	116.82454	37.32867	203.03798	-67.16036	116.82544	37.332523	205.94809	-87.2182	-121.48469	55.899513	304.97987842559814
11	301.93063	60.72179	550.7997	269.8713	296.5141	11.350034	309.26242	277.8933	159.64	160.8	43999	124.72052	39.319374	201.3591	-60.53303	124.7185	39.32117	198.75977	-83.523056	-129.22739	53.321037	338.02377939224243
12	262.08438	25.453663	318.95786	219.94131	261.393	23.290648	304.32556	235.12659	126.70968	138.9	47999	126.31398	41.66724	191.67406	-63.35818	126.31285	41.66493	194.19987	-69.22197	-130.00494	47.991985	370.5400547981262
13	250.42068	91.9358	405.64752	25.234526	294.05988	3.2252598	300.86542	290.1313	128.48387	133.8	51999	124.78959	43.485535	195.81693	-65.17907	124.78833	43.494274	200.24184	-78.80648	-128.03183	45.240974	404.0130181312561
14	379.38028	112.62383	843.24976	287.39658	38.640533	1.4304008	41.620068	36.520702	178.65218	30.2	55999	124.08305	45.482193	265.56052	-76.56549	124.08228	45.488342	279.8056	-72.01421	-127.357056	41.893124	435.72888565063477
15	415.5036	208.83913	852.6319	34.03952	307.9331	3.9325356	317.0785	302.445	174.60869	139.9	59999	126.1099	45.82728	290.794	-87.72888	126.10944	45.83514	287.88245	-70.56242	-129.68445	48.218266	468.5613934993744
16	229.46234	189.23726	586.3113	13.627821	187.44406	2.062073	192.20085	184.80824	103.702705	93.0	63999	130.37381	45.688763	269.88367	-83.70801	130.37408	45.70014	271.344	-76.84066	-133.95393	53.45385	501.13744831085205
