Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet1	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
103	-7.498048	2.3502715	-3.1402802	-12.025103	-5.789527	2.2116249	-2.634082	-8.606492	50.0	50.0	411999	-7.2968626	2.0015879	12.653971	-21.730696	-7.2967005	2.0036433	8.088863	-20.672112	7.1204767	1.6927096	3864.915240764618
104	-7.439705	2.2707431	-3.021067	-15.678891	-4.7945356	2.1960323	-1.9147487	-8.770196	50.0	50.0	415999	-7.274236	2.0043008	12.650124	-20.736956	-7.274401	2.0039043	7.9254537	-21.057957	7.1062374	1.6309297	3902.645323038101
105	-7.2623153	2.1632376	-2.7449014	-11.346027	-6.308297	2.358093	-1.8002297	-8.8353615	50.0	50.0	419999	-7.2968655	1.9848117	3.126073	-20.870872	-7.2968407	1.9841233	3.170001	-20.067371	7.1131577	1.6764792	3940.898642063141
106	-6.6574492	2.1791637	-2.3138351	-11.034775	-5.5290647	2.1153116	-2.1803637	-9.700291	50.0	50.0	423999	-7.367235	2.0142171	11.072537	-21.214722	-7.367298	2.013836	14.745638	-20.87657	7.1613274	1.7154716	3979.1843943595886
107	-7.427845	2.1075196	-2.8782265	-11.412664	-5.9025583	1.7747446	-3.5629878	-8.735793	50.0	50.0	427999	-7.481489	2.086711	16.689785	-20.047758	-7.481587	2.0866964	4.955022	-19.55948	7.241728	1.8586919	4017.5064029693604
108	-7.085313	2.2331839	-2.8333502	-11.827659	-4.85996	2.3366344	-2.225982	-10.383708	50.0	50.0	431999	-7.464776	2.0720708	4.34779	-19.370272	-7.4646463	2.072005	11.485243	-19.171862	7.198751	1.8567258	4055.31072640419
109	-8.287294	2.4326231	-2.677658	-12.033435	-5.591383	1.4809519	-3.4298491	-8.430926	50.0	50.0	435999	-7.4515004	2.0800874	7.904409	-20.548244	-7.451393	2.0805311	7.610022	-20.27958	7.220443	1.833146	4094.316992521286
110	-6.942552	2.210519	-2.2539854	-10.909707	-4.8983445	2.4717617	-1.9118189	-9.585815	50.0	50.0	439999	-7.4288273	2.0770886	4.871521	-19.585388	-7.4289346	2.0781388	8.7999115	-19.23441	7.192705	1.8292341	4132.709809303284
111	-7.6030235	2.5293303	-3.0501084	-14.502264	-4.6390963	2.1455946	-2.5507095	-8.452984	50.0	50.0	443999	-7.349606	2.0306745	14.224103	-20.547068	-7.3495593	2.0302	8.197266	-20.546684	7.152288	1.6997261	4170.445930957794
112	-7.7125854	2.6690178	-2.966212	-16.905935	-6.151349	2.8843486	-1.566489	-11.29946	50.0	50.0	447999	-7.3356485	1.9973716	10.138918	-19.301556	-7.335685	1.997929	7.317881	-19.486662	7.131998	1.6817015	4209.1110599040985
113	-7.5312705	2.5027347	-2.3884676	-16.006886	-6.3115416	1.6055657	-4.0433555	-9.174045	50.0	50.0	451999	-7.295053	1.9564216	11.176604	-18.71329	-7.2950807	1.9576517	17.232098	-18.478975	7.0913496	1.7486523	4247.756544589996
114	-7.2298865	2.520494	-2.804636	-15.021916	-6.5375595	2.9151914	-3.051805	-13.596547	50.0	50.0	455999	-7.2695055	1.9375278	16.484974	-19.213068	-7.2696257	1.9377526	13.02789	-19.374687	7.0661817	1.7207243	4285.844528913498
115	-7.4134073	2.198844	-3.2171168	-12.266596	-6.275874	2.2004824	-1.9824197	-9.542816	50.0	50.0	459999	-7.2894487	1.9491975	6.8300047	-19.382374	-7.289654	1.9496032	8.403734	-19.879343	7.068085	1.7381303	4323.368414402008
116	-7.4206696	2.2370696	-2.854956	-13.198735	-4.9784746	2.4045794	-2.0017679	-8.927462	50.0	50.0	463999	-7.2717543	1.9672357	7.95517	-19.395767	-7.2718844	1.9673831	8.021078	-19.63942	7.046534	1.6973339	4361.908362865448
117	-7.6379914	2.484648	-2.134619	-15.806686	-5.8738894	1.8426095	-3.0587926	-8.671868	50.0	50.0	467999	-7.2049537	1.9534422	3.9586546	-19.380274	-7.204978	1.9534912	9.834235	-21.32569	7.025354	1.6542099	4400.375752687454
118	-7.512297	2.343681	-2.9660406	-13.06174	-5.500819	2.749985	-1.8591996	-8.917705	50.0	50.0	471999	-7.2123895	1.9467711	7.112637	-19.127155	-7.2123017	1.9477905	7.7017794	-18.63251	7.0392346	1.6644951	4439.143406152725
119	-7.8732276	2.3877256	-3.162346	-19.332336	-6.1451263	1.6689597	-2.3850818	-8.842682	50.0	50.0	475999	-7.1969585	1.9648226	6.1867714	-18.95796	-7.1968837	1.9665262	9.991457	-19.636534	7.0261545	1.6473747	4477.490396976471
120	-7.1642942	2.0297806	-2.5278685	-11.627717	-4.9357653	2.2758765	-1.4187719	-8.189934	50.0	50.0	479999	-7.1447277	1.9658438	11.630167	-20.402176	-7.14458	1.9669325	12.596742	-19.144537	6.9845805	1.6131991	4516.257873773575
121	-7.2944784	2.3702009	-2.7422416	-14.016354	-5.4788485	2.2632942	-2.2725294	-8.472256	50.0	50.0	483999	-7.1023526	1.974202	8.654415	-19.238293	-7.10237	1.976004	21.902437	-20.655266	6.9416327	1.6287812	4554.510772705078
122	-6.8665414	2.3183982	-2.486036	-15.329211	-4.4494452	1.9091741	-1.0704074	-8.211812	50.0	50.0	487999	-7.084868	1.9755869	8.657557	-20.25609	-7.0848064	1.9759123	8.325058	-21.60428	6.9123106	1.5997105	4592.551142692566
123	-6.87366	2.069694	-2.9380057	-12.238555	-5.182845	1.9614307	-1.9228754	-8.344006	50.0	50.0	491999	-7.1132817	1.9603635	5.2823477	-20.713835	-7.1133056	1.9614278	20.492039	-21.055117	6.935694	1.6344357	4631.565132141113
124	-7.0174613	2.2082531	-2.990328	-11.638062	-5.2650456	2.292504	-1.8108176	-9.141224	50.0	50.0	495999	-7.1308637	1.9568115	7.475586	-19.657972	-7.1309056	1.957808	5.5137305	-19.10718	6.9650493	1.6137203	4669.788207530975
125	-7.243196	2.38927	-1.9639246	-12.401146	-4.394005	2.1543534	-1.9382427	-8.507348	50.0	50.0	499999	-7.1351514	1.9827802	5.5101156	-20.63573	-7.135075	1.9829422	4.7902575	-20.889137	6.9727793	1.6137215	4707.8664700984955
126	-7.1177473	1.9706563	-2.3538346	-10.944857	-6.978995	1.820932	-2.8206189	-9.835629	50.0	50.0	503999	-7.152778	2.0136554	6.385879	-20.08095	-7.152796	2.0132208	5.449988	-19.175287	6.9920588	1.6145993	4746.3357973098755
127	-7.304085	2.1208746	-3.4496853	-12.116958	-5.177166	1.8099889	-1.3166178	-7.9160686	50.0	50.0	507999	-7.1343446	1.9977013	16.966469	-20.030117	-7.134552	1.997099	7.9148307	-20.190826	6.9713383	1.6152807	4784.807518720627
128	-7.4403443	2.191293	-2.9110444	-13.18789	-5.7610817	1.4244354	-3.836453	-8.439867	50.0	50.0	511999	-7.111915	1.9930515	6.526716	-19.925064	-7.1117625	1.9934435	8.464477	-20.03777	6.9488506	1.6187866	4823.18879699707
129	-7.246248	2.267056	-3.0755131	-12.989348	-6.9443274	2.5810049	-3.4411135	-10.507633	50.0	50.0	515999	-7.0583363	1.9742962	4.780546	-19.541504	-7.058399	1.9750115	23.720978	-20.209211	6.8832436	1.614856	4861.525035142899
130	-6.4915977	2.1021705	-2.4584806	-11.984073	-5.885042	1.9768759	-3.4294848	-9.980493	50.0	50.0	519999	-7.059252	1.9456594	6.77486	-20.107372	-7.059245	1.9458184	6.092492	-20.156864	6.8945236	1.6044564	4899.76903963089
131	-7.0201797	2.2743733	-2.8831654	-12.643325	-5.6407566	1.3668731	-2.7992818	-8.063901	50.0	50.0	523999	-7.047688	1.949129	5.7452517	-18.848186	-7.047828	1.9494712	5.4925585	-19.957006	6.8905067	1.5588931	4938.464908361435
132	-6.6582885	1.836314	-2.8519926	-10.043954	-4.8865013	2.3867676	-0.85831505	-9.111747	50.0	50.0	527999	-7.022937	1.9879546	8.0594635	-20.16355	-7.022822	1.9882905	5.3887534	-19.836008	6.8667517	1.5705645	4977.17733669281
133	-7.153496	1.8789213	-2.8273442	-12.682879	-5.8011103	1.1715277	-3.7343433	-7.8125634	50.0	50.0	531999	-7.0083885	2.002297	5.383799	-19.77089	-7.0084643	2.0030625	7.9962225	-19.308262	6.8512745	1.5619951	5015.617411613464
134	-7.334436	1.9790154	-2.6784785	-11.835674	-6.801886	2.7213852	-2.675274	-10.641924	50.0	50.0	535999	-6.993878	1.9943558	9.541522	-18.804132	-6.994115	1.9936814	5.9490204	-19.471685	6.8424563	1.5593711	5054.049023866653
135	-6.8776183	1.9351279	-2.700491	-10.680248	-4.4353304	2.2290637	-1.7614168	-8.349406	50.0	50.0	539999	-6.9490275	1.9751438	9.876865	-19.113148	-6.9489594	1.9756773	5.538048	-20.17683	6.7984247	1.5643317	5092.625106573105
136	-7.1033707	2.2960813	-3.0879188	-12.820381	-5.7960873	2.6123798	-2.6792498	-10.099228	50.0	50.0	543999	-6.9335327	1.9796425	6.3597393	-19.795185	-6.9335575	1.9799724	10.675163	-19.14683	6.780373	1.537668	5131.384525060654
137	-7.250425	1.8771328	-3.0546227	-11.862018	-5.7271624	1.6853964	-2.3154187	-7.683837	50.0	50.0	547999	-6.9163656	1.9777642	7.530622	-18.82346	-6.916156	1.9782752	5.1257772	-19.881613	6.7683377	1.5618162	5169.354863405228
138	-7.4112334	2.240942	-2.199003	-12.27575	-5.756116	1.8421788	-2.2394938	-7.9817233	50.0	50.0	551999	-6.9370008	1.9808333	6.250945	-20.727556	-6.9371986	1.9808266	8.944642	-20.54866	6.782549	1.5313501	5208.205872058868
139	-7.568059	1.9512078	-2.977826	-11.836487	-5.7214313	2.3630877	-0.82125777	-9.177818	50.0	50.0	555999	-6.937253	1.976752	4.405034	-20.539774	-6.9372706	1.977376	4.4692974	-20.147442	6.7795324	1.5183963	5247.02406167984
140	-7.229647	1.9240159	-2.6575255	-10.788478	-5.7540827	1.7566288	-3.4448645	-8.791478	50.0	50.0	559999	-6.9525843	1.9828792	6.4041996	-19.500969	-6.9524517	1.9831287	6.493589	-20.62119	6.798416	1.5786359	5285.1437175273895
141	-7.27188	2.3099697	-2.907033	-13.481847	-4.477275	1.7866458	-1.4610163	-6.732397	50.0	50.0	563999	-6.97159	1.9840477	3.02726	-19.839373	-6.971717	1.9852422	4.100992	-18.955734	6.811223	1.5676935	5323.618907928467
142	-7.0266647	1.9468389	-2.794672	-12.207809	-6.6606765	1.3488808	-3.2843618	-8.15806	50.0	50.0	567999	-6.997926	1.9807003	14.284611	-20.861761	-6.997612	1.980892	6.95564	-19.707638	6.8413424	1.6181785	5362.425605297089
143	-7.156208	2.236177	-2.7217507	-11.863373	-5.5615144	1.5415912	-3.4239328	-8.258198	50.0	50.0	571999	-7.0117774	1.9886187	8.218206	-20.22031	-7.0119123	1.9880624	9.468339	-19.907528	6.8589845	1.5901003	5401.166916847229
144	-6.9229956	1.9582071	-2.5261326	-10.771364	-4.6018686	1.3561066	-2.5066314	-6.8302245	50.0	50.0	575999	-6.9963737	1.9797024	2.7292714	-19.5514	-6.996593	1.9793881	4.2174306	-19.27338	6.8488574	1.5809059	5439.58052778244
145	-7.1376395	2.1701946	-2.3617373	-11.773497	-6.5961356	2.0105581	-2.839594	-10.439031	50.0	50.0	579999	-6.9938536	1.9673063	3.3991346	-19.831635	-6.9937773	1.9673679	6.4115934	-19.997454	6.836489	1.5822942	5478.942944049835
146	-7.15121	2.5287628	-2.5323067	-14.821516	-7.3288713	1.0028722	-5.948449	-9.282846	50.0	50.0	583999	-6.985965	1.9682739	9.660259	-20.12338	-6.986079	1.967767	4.362433	-19.290493	6.831996	1.5950415	5517.737598657608
147	-7.318713	2.0853171	-2.6242907	-12.889728	-5.1267886	2.188836	-1.3099362	-8.875891	50.0	50.0	587999	-6.9770737	1.9745673	5.720644	-20.479898	-6.9771705	1.9745318	10.581411	-19.316782	6.8187633	1.5735621	5556.039560079575
148	-6.9378395	2.29101	-2.3678493	-13.583698	-5.8107157	1.5988519	-2.2044992	-8.012149	50.0	50.0	591999	-6.9943805	1.9825616	13.762315	-18.877182	-6.9943643	1.9821438	8.768953	-18.8503	6.846007	1.5891391	5594.762028217316
149	-7.1389723	2.0334036	-2.834564	-12.761064	-5.403456	1.9091945	-2.9245036	-8.63571	50.0	50.0	595999	-7.02444	1.9887619	3.149013	-19.696049	-7.0243707	1.9899772	8.947789	-20.468578	6.8673053	1.585957	5633.401131391525
150	-6.8418074	2.179784	-2.3480723	-13.712515	-6.601686	1.7944219	-2.71669	-9.792094	50.0	50.0	599999	-7.0421104	1.9769497	7.5785165	-21.23333	-7.0421796	1.9773171	5.9274964	-21.685022	6.8892035	1.6288065	5671.89847445488
151	-6.804981	1.8982784	-2.498483	-10.869358	-6.4303803	2.4275057	-2.3197944	-10.135282	50.0	50.0	603999	-7.0304346	1.9952989	5.6958523	-20.526709	-7.030148	1.9955192	4.736055	-19.941738	6.8730984	1.6683033	5710.584009885788
152	-7.5603	2.430436	-3.0571616	-13.019124	-5.2661858	1.8659772	-2.245997	-7.945438	50.0	50.0	607999	-7.0694976	2.0508504	6.370762	-22.054983	-7.0695286	2.05211	6.853094	-22.144787	6.9102125	1.6439472	5748.907479524612
153	-7.14012	2.2166224	-3.0973094	-12.033582	-5.8813925	2.3667161	-1.9789999	-9.797351	50.0	50.0	611999	-7.102618	2.0851352	3.4933548	-21.06722	-7.102622	2.0852203	5.7171154	-21.602327	6.9437776	1.6853716	5787.8583607673645
154	-6.9830947	2.12713	-2.799376	-13.564756	-6.269015	2.4457142	-2.0799558	-10.574993	50.0	50.0	615999	-7.105662	2.055038	9.753342	-21.5299	-7.10568	2.0551143	10.518742	-20.024553	6.9523635	1.6606257	5826.71004319191
155	-7.4802628	2.5203543	-2.858672	-13.7303295	-6.5490074	2.880385	-2.8821678	-10.659398	50.0	50.0	619999	-7.1031046	2.044187	7.7948837	-21.7122	-7.102942	2.0450888	9.945209	-21.114138	6.9445653	1.6834782	5865.058217287064
156	-7.2108965	2.2331145	-3.0249767	-12.189919	-6.0763264	2.2137887	-1.932459	-9.734498	50.0	50.0	623999	-7.10772	2.0463564	8.443197	-20.243095	-7.1077123	2.0462208	7.016573	-20.047535	6.9427276	1.7041137	5904.154035329819
157	-7.003595	2.4705262	-2.895658	-14.763528	-3.8585804	2.8655019	-1.2121289	-11.51408	50.0	50.0	627999	-7.1444	2.06051	7.628743	-21.372976	-7.1443467	2.0620492	12.433156	-21.147554	6.9835806	1.7409416	5943.535435676575
158	-7.4213285	2.3299215	-3.1973948	-12.163758	-3.6474128	1.2613411	-1.829278	-6.2691865	50.0	50.0	631999	-7.176672	2.0504868	4.5109816	-21.801044	-7.176515	2.0513103	4.6707273	-21.329653	7.018098	1.705457	5981.831427812576
159	-7.5423446	2.3021915	-3.679058	-13.753025	-5.199216	1.6622738	-2.840845	-7.3010507	50.0	50.0	635999	-7.1526937	2.0352855	4.593637	-20.832201	-7.1527014	2.0353637	8.01861	-21.063318	7.001301	1.7295913	6020.784667015076
160	-7.6948767	2.3061805	-3.454535	-12.242774	-5.420645	1.3593022	-1.923457	-7.084446	50.0	50.0	639999	-7.1150556	2.06094	7.004272	-21.83486	-7.11497	2.0614126	4.936966	-22.201853	6.9576855	1.7104322	6059.567528486252
161	-7.1192155	2.265441	-2.8819637	-13.522808	-4.787982	2.0128818	-1.9908559	-8.296604	50.0	50.0	643999	-7.1344013	2.066258	6.7561345	-21.26889	-7.134452	2.0673776	6.408231	-20.662262	6.9767947	1.7138469	6097.801002025604
162	-7.18163	2.1493404	-2.9186263	-12.3706	-5.8651466	2.9593034	-2.5021603	-12.232121	50.0	50.0	647999	-7.134767	2.0495393	4.077101	-20.898289	-7.1349425	2.0492043	7.6033983	-21.084898	6.979478	1.684728	6136.789247512817
163	-7.09252	2.2187867	-2.7334127	-12.47234	-5.989625	2.392998	-1.8251581	-9.073119	50.0	50.0	651999	-7.09158	2.0382018	3.3108454	-22.001863	-7.0914674	2.0398095	7.430509	-21.474388	6.9434195	1.6739463	6175.168672800064
164	-7.1692505	2.4189446	-2.8546243	-15.87611	-6.361831	2.3028374	-3.5785265	-11.306888	50.0	50.0	655999	-7.088182	2.0422404	2.0277638	-23.06553	-7.0881076	2.0421016	9.800101	-21.531303	6.933016	1.6442482	6213.377596616745
165	-7.697099	2.0950956	-2.7438838	-14.599756	-5.694692	1.606282	-3.1089547	-9.545119	50.0	50.0	659999	-7.0735955	2.0275307	8.119902	-22.508707	-7.073846	2.0269945	6.392212	-20.83638	6.9213233	1.6771618	6252.419100761414
166	-6.7875853	2.2699559	-2.8843598	-12.451688	-6.498606	2.3397503	-3.166113	-10.437116	50.0	50.0	663999	-7.068701	2.0157282	7.448749	-20.76703	-7.0687737	2.0161273	11.949247	-20.28282	6.924318	1.6591464	6291.360265254974
167	-7.049623	2.2362862	-3.1822534	-12.83794	-5.87837	2.1055598	-1.9269558	-9.246969	50.0	50.0	667999	-7.0577335	2.0029957	5.936805	-21.695486	-7.0576873	2.0031402	8.467889	-20.631594	6.913807	1.6382555	6330.039437294006
168	-6.787755	2.274573	-2.4799535	-12.105826	-5.515407	1.9722362	-2.974851	-8.94416	50.0	50.0	671999	-7.026052	2.0006175	10.060795	-21.405796	-7.026422	2.0003178	6.642076	-20.920164	6.8833013	1.6188133	6369.119491815567
169	-6.544282	2.1072493	-2.9499245	-10.876804	-6.449435	2.230559	-2.6769905	-11.263305	50.0	50.0	675999	-7.019453	2.0004056	5.082036	-19.504591	-7.0194483	2.0013912	5.4962564	-20.180065	6.8805203	1.6282164	6407.833407640457
170	-7.5474777	2.199619	-2.474886	-11.382588	-5.571606	2.064415	-1.720381	-9.174804	50.0	50.0	679999	-7.007738	1.97821	5.3112936	-19.733192	-7.007473	1.9786923	6.254012	-20.204021	6.8665085	1.6134493	6446.210958957672
171	-6.914083	2.1543539	-2.3692234	-11.030825	-3.9855638	1.5402517	-1.2276303	-6.743613	50.0	50.0	683999	-7.014765	1.9676225	6.386746	-20.536587	-7.0147223	1.96668	3.440269	-19.913582	6.8794036	1.6100322	6485.2580778598785
172	-7.1185637	2.0065546	-2.3849967	-10.698369	-4.8077455	2.58673	-1.7328098	-8.786386	50.0	50.0	687999	-7.0274425	1.9983277	4.1458216	-20.469376	-7.027512	1.9980578	3.6388288	-20.931595	6.889735	1.6163011	6524.647149801254
173	-7.3524156	2.2275908	-2.9342875	-11.987266	-5.7802362	2.003986	-2.1873503	-9.445141	50.0	50.0	691999	-7.01899	2.0105257	6.2724414	-20.89239	-7.0188694	2.0112212	8.879016	-22.21942	6.876441	1.6289841	6563.358096837997
174	-7.2214937	2.186755	-2.678971	-13.988334	-5.85734	2.2906315	-1.1790695	-9.239081	50.0	50.0	695999	-7.024671	2.0371926	5.1313334	-21.649027	-7.024904	2.0377312	7.5363984	-20.727703	6.8794904	1.6402024	6602.212890386581
175	-7.0240846	2.4627063	-2.6582005	-13.580697	-6.147807	1.6303118	-2.7368364	-7.8318105	50.0	50.0	699999	-6.9832582	2.0398307	6.2594943	-21.643206	-6.983283	2.0390246	9.066853	-20.257582	6.8349924	1.646603	6641.418517589569
176	-7.374897	1.9967419	-2.9621158	-10.870966	-5.5883107	2.003885	-1.1157324	-8.1292305	50.0	50.0	703999	-6.97742	2.0519066	5.679593	-23.043533	-6.9773955	2.0522985	9.368288	-20.068794	6.83287	1.6298989	6680.824458360672
177	-6.8854856	1.993245	-2.3814137	-12.053644	-5.7976613	2.3833778	-2.6485345	-9.667893	50.0	50.0	707999	-6.9549026	2.0479915	8.04859	-20.724117	-6.9552116	2.047155	6.8935876	-22.40255	6.8066397	1.612947	6719.874442577362
178	-6.913106	2.005034	-2.935791	-11.563271	-4.4755783	2.0049827	-1.7095696	-7.790055	50.0	50.0	711999	-6.9577913	2.0199304	6.1589327	-20.650549	-6.9581814	2.0199416	3.467411	-20.508324	6.8094406	1.6310275	6759.110237121582
179	-7.5787506	2.2626653	-2.9647021	-12.1793785	-5.1407905	1.7596422	-3.1438613	-7.606085	50.0	50.0	715999	-6.966145	2.0213215	4.7202225	-21.463705	-6.9662423	2.021339	5.9857793	-22.05858	6.822467	1.6179972	6798.519729137421
180	-7.1967077	2.274415	-2.8103049	-12.166834	-6.471448	1.710853	-3.8642323	-10.001299	50.0	50.0	719999	-6.9822736	2.040423	3.5954075	-21.984798	-6.9822993	2.0413828	5.982439	-20.126402	6.8405943	1.6456037	6837.012687921524
181	-6.8577757	2.1540053	-2.9074433	-10.822624	-5.049367	1.7475464	-2.918748	-7.993395	50.0	50.0	723999	-6.9675345	2.0425885	6.901411	-21.990234	-6.967601	2.042239	7.2841377	-23.918142	6.8252788	1.6110277	6876.6665122509
182	-7.27241	2.4256377	-2.6776218	-12.755644	-6.3068686	2.1995728	-1.865578	-9.6273155	50.0	50.0	727999	-6.9829907	2.05861	13.004907	-22.068378	-6.9825783	2.0588875	21.222324	-20.847855	6.838712	1.6554472	6915.756389379501
183	-7.1091094	2.1464472	-3.3248184	-12.312908	-5.8177633	2.1980112	-1.3646883	-9.092088	50.0	50.0	731999	-6.962648	2.0771668	8.2376795	-20.011318	-6.9627995	2.0774858	6.93315	-20.607971	6.8171797	1.670642	6954.351104259491
184	-7.250989	2.0790882	-3.1628027	-12.540221	-6.4794273	2.1037915	-2.5236154	-9.966579	50.0	50.0	735999	-6.9393063	2.03736	15.9156	-19.567848	-6.9393005	2.0368922	3.8583732	-20.165258	6.785571	1.6104231	6993.404770851135
185	-6.8793654	2.2851012	-2.4611857	-10.761702	-6.0402246	1.2105123	-3.999519	-7.5089984	50.0	50.0	739999	-6.9815693	2.027563	5.112235	-20.306759	-6.981625	2.0279202	10.856918	-20.036512	6.822585	1.6421149	7032.948285341263
186	-7.1495695	2.1706288	-2.4279509	-12.034814	-4.6402183	2.0032406	-1.6029693	-7.628937	50.0	50.0	743999	-7.007316	2.047843	12.951903	-20.856258	-7.0074477	2.0485072	5.7432513	-20.868187	6.84457	1.6809744	7071.993727445602
187	-7.037651	2.3331788	-2.991153	-13.836904	-6.071214	2.440603	-3.1979134	-10.595075	50.0	50.0	747999	-7.010005	2.0186203	2.0622659	-20.3462	-7.0100956	2.0189345	6.4947786	-20.175003	6.841553	1.6727816	7111.000580072403
188	-7.215338	2.0841699	-3.071632	-11.493074	-4.531968	1.9143907	-2.2203012	-8.649748	50.0	50.0	751999	-7.019869	2.015583	4.0690756	-21.62402	-7.0199842	2.0159895	6.18972	-21.616583	6.8671737	1.61472	7150.446447610855
189	-7.1098914	2.2945344	-2.576422	-11.772974	-5.2799115	2.0873513	-1.596025	-8.947388	50.0	50.0	755999	-7.0013437	1.9965435	4.1280565	-21.576141	-7.001704	1.996316	5.219847	-20.496075	6.8564177	1.637548	7189.572430849075
190	-7.5903497	2.2354043	-2.564853	-11.917381	-5.188859	1.6391734	-2.1437302	-7.300981	50.0	50.0	759999	-7.0125895	2.0033875	7.5663447	-19.499352	-7.0125613	2.003669	8.884947	-19.929941	6.878705	1.6262288	7228.464942932129
191	-6.8356924	2.2705538	-2.285553	-11.525295	-5.3080955	2.3168287	-1.1655638	-8.710276	50.0	50.0	763999	-6.99251	2.0002418	6.6990285	-20.057907	-6.9923306	2.001359	12.921022	-20.300915	6.8532357	1.6473168	7268.261743307114
192	-7.293091	2.5076497	-2.4918542	-12.686517	-6.4917893	1.7668628	-1.9161762	-8.430237	50.0	50.0	767999	-6.967939	1.97575	4.8514676	-20.781319	-6.9677925	1.9759358	10.165063	-20.697157	6.8300714	1.5842106	7307.5763375759125
193	-7.473062	2.207212	-2.5217655	-11.562421	-5.837348	2.0885818	-2.193373	-8.453999	50.0	50.0	771999	-6.950655	1.9787242	9.641958	-21.385664	-6.950695	1.9783533	8.258028	-19.91915	6.813252	1.5882587	7346.298168182373
194	-7.351962	2.0668619	-2.5017955	-11.152443	-5.019196	1.7753983	-1.2808477	-7.077086	50.0	50.0	775999	-6.922138	1.9803746	6.246744	-22.810314	-6.9221625	1.980646	7.3750253	-22.154995	6.790586	1.6218922	7386.042077064514
195	-6.8361845	2.0490673	-2.1990986	-11.053052	-5.4515	1.370852	-2.8707476	-7.8515263	50.0	50.0	779999	-6.9132757	1.9942538	8.468001	-20.768145	-6.9131155	1.9953425	5.8371506	-20.33974	6.778249	1.5770916	7425.057812452316
196	-7.041486	1.9621603	-3.3026624	-12.493232	-4.397759	1.6829364	-1.4180865	-6.669835	50.0	50.0	783999	-6.887045	1.9632906	7.196945	-23.462297	-6.887101	1.9647183	13.019924	-21.600029	6.7522645	1.591395	7463.925854682922
197	-6.944909	2.1258233	-2.838048	-12.877786	-5.0713387	1.9866742	-2.474115	-7.8961606	50.0	50.0	787999	-6.8779106	1.9701093	5.3262687	-22.002008	-6.877759	1.9707466	10.728785	-22.26104	6.7407675	1.5865364	7502.963717460632
198	-6.51562	1.9449645	-2.5997026	-10.908064	-5.244818	1.333365	-2.830524	-6.6555543	50.0	50.0	791999	-6.883105	1.9697114	9.768299	-19.716423	-6.883348	1.9696449	5.4944406	-19.840721	6.752771	1.5561942	7542.221603393555
199	-7.295316	2.211458	-3.2377224	-11.961039	-5.7425423	2.0473137	-2.37775	-8.210965	50.0	50.0	795999	-6.895116	1.967679	7.423595	-21.708324	-6.8950706	1.96903	10.54788	-20.198101	6.76525	1.5934277	7581.216454744339
200	-7.3970137	2.4326143	-2.2987754	-13.905878	-5.9125047	2.594524	-1.798044	-8.892779	50.0	50.0	799999	-6.858875	1.9375696	4.0230784	-21.02235	-6.8588824	1.9374177	4.3469086	-21.776682	6.736869	1.5761626	7620.5019590854645
201	-7.169481	1.925047	-3.2641463	-11.492865	-5.172721	2.5471032	-1.8073523	-7.9067893	50.0	50.0	803999	-6.8492923	1.9191328	8.863822	-20.693726	-6.849527	1.9183999	7.163694	-19.643732	6.722194	1.5501364	7660.253922224045
202	-7.119377	1.7648606	-2.1501412	-10.406013	-6.5695367	3.4719055	-1.8638335	-11.816612	50.0	50.0	807999	-6.833975	1.9047365	6.4576306	-21.029633	-6.833694	1.9055591	4.7585497	-23.914387	6.7086544	1.5360454	7699.627021551132
203	-7.2577844	1.9834694	-2.989777	-10.916812	-6.079067	1.8733438	-2.6907606	-8.461579	50.0	50.0	811999	-6.833625	1.902078	4.650267	-18.756523	-6.83363	1.902386	5.5739803	-19.236393	6.7020187	1.5493777	7739.4349093437195
204	-7.101269	2.2633977	-2.0835533	-11.344711	-6.2004347	1.5385703	-3.008303	-7.807662	50.0	50.0	815999	-6.86175	1.905848	14.551889	-20.548063	-6.8616586	1.9065253	13.550346	-20.623312	6.7355304	1.5787998	7779.453408002853
205	-7.2561965	2.1955817	-2.655187	-11.594461	-6.3547163	1.8563191	-1.7285337	-8.957642	50.0	50.0	819999	-6.8783855	1.9007643	4.897275	-19.693676	-6.8783913	1.9011118	7.6856647	-18.872538	6.746628	1.5656033	7818.699946165085
206	-7.208378	2.0243561	-2.335984	-11.522708	-5.907917	2.3532937	-2.3676634	-10.077333	50.0	50.0	823999	-6.928984	1.9211335	4.6147566	-20.58165	-6.9291086	1.9210911	6.505686	-20.846579	6.8024454	1.6219194	7857.548988819122
207	-7.590808	1.9925656	-2.7626996	-11.194183	-4.938039	1.553386	-1.7427499	-6.7483764	50.0	50.0	827999	-6.9594045	1.9220505	10.766974	-20.845818	-6.9592505	1.9219108	11.485364	-21.40212	6.8348603	1.5885372	7896.615634918213
208	-7.5916505	2.2194774	-2.7235239	-12.597678	-6.3535547	2.2288673	-3.0069976	-11.012366	50.0	50.0	831999	-6.9731193	1.9391837	6.902417	-24.337502	-6.9733276	1.9391584	4.7221537	-23.164753	6.8479013	1.6379856	7936.365570068359
