AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	Time
1.8774883	6.082945	53.48548	-9.900601	20.161615	4000	0.9706299304962158
1.7557935	5.3421297	14.946446	-12.682944	21.265957	8000	2.1151297092437744
1.6936473	5.1636105	23.163242	-10.546617	19.419512	12000	3.265120267868042
2.7016027	6.2225857	29.606361	-8.775752	20.963541	16000	4.44019341468811
2.3140101	5.7729487	26.541258	-7.575152	21.524324	20000	5.6089770793914795
2.766309	6.7480297	50.782013	-8.258287	21.417112	24000	6.581346035003662
21.161922	64.630394	413.8915	-36.816925	49.6625	28000	25.215734004974365
124.043884	159.31567	407.8886	-24.575743	164.79167	32000	56.81523585319519
235.39784	82.66826	447.10062	137.04799	174.21739	36000	88.00871276855469
166.50014	86.45205	284.7295	-1.1392461	161.375	40000	119.74264812469482
173.20555	105.64303	427.03494	15.7996645	180.81818	44000	150.3437421321869
192.75928	195.29282	956.7161	-42.77803	209.35	48000	183.346782207489
180.67007	87.59847	342.07974	-38.14916	159.72	52000	215.18616223335266
212.05739	44.85821	360.88586	145.85234	116.44118	56000	246.7311282157898
268.67838	249.86455	1037.1986	130.62022	192.57895	60000	281.22526144981384
234.81688	128.22289	836.26807	138.8774	161.14815	64000	312.5901334285736
194.91144	79.58759	410.74265	7.366688	127.21875	68000	345.64550399780273
261.1569	88.09475	439.02322	48.989212	166.69565	72000	379.45873522758484
320.72742	84.17584	471.2826	47.965588	170.83333	76000	412.7205548286438
289.65854	107.78018	430.49557	14.94072	169.83333	80000	445.65807342529297
342.36346	101.965645	592.4459	88.0266	188.42857	84000	476.65680027008057
305.95065	102.47803	613.5943	152.86914	156.6	88000	510.3184926509857
316.86496	61.73553	409.68423	205.17377	158.72	92000	542.4958620071411
325.00928	79.57223	599.1911	177.45985	176.34782	96000	574.8660435676575
345.79373	73.70432	482.22955	218.2998	177.08696	100000	608.0800731182098
351.21304	83.93669	463.8085	148.2434	168.43478	104000	641.5179536342621
277.32864	43.023457	386.81027	181.0042	148.35715	108000	674.133757352829
253.98785	68.21944	418.05173	105.1127	169.72728	112000	706.517245054245
