AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	Time
54.59032	16.625877	129.43652	26.796024	6.010526	4000	0.7178165912628174
54.82452	16.666296	129.14886	26.799746	6.0377073	8000	1.5025007724761963
54.770096	17.110909	147.59535	26.837883	6.030166	12000	2.3209822177886963
54.87666	17.032896	156.83972	26.820553	6.042296	16000	3.1204376220703125
55.017815	16.738195	146.80487	27.011444	6.059091	20000	3.910548686981201
54.8353	17.017052	128.79362	26.91472	6.0377645	24000	4.6448211669921875
73.47933	55.704723	316.40414	26.635675	8.026157	28000	27.555123567581177
297.89297	170.91096	1381.8214	119.87149	32.081966	32000	57.42579412460327
878.7803	670.597	4045.7913	203.09337	94.27778	36000	91.48718786239624
6876.424	3081.4258	9353.046	2212.8281	735.5	40000	126.98877120018005
9351.994	0.2642973	9352.426	9351.766	1000.0	44000	156.73289799690247
9349.691	0.6153927	9350.345	9348.729	1000.0	48000	191.26778864860535
9347.593	0.88598955	9348.987	9346.6045	1000.0	52000	226.5882351398468
9346.496	0.5305137	9347.312	9345.92	1000.0	56000	261.40252566337585
9344.932	0.81301963	9345.563	9343.5625	1000.0	60000	295.9465618133545
9342.42	0.9494199	9343.609	9341.192	1000.0	64000	325.1078977584839
9339.713	1.1412243	9341.487	9338.445	1000.0	68000	359.8215923309326
9337.184	0.5144877	9337.739	9336.346	1000.0	72000	394.73339343070984
9333.627	0.4600659	9334.424	9333.344	1000.0	76000	429.27976655960083
9333.974	1.7278728	9335.735	9331.289	1000.0	80000	464.2171700000763
9336.33	0.79129606	9337.652	9335.557	1000.0	84000	493.28978848457336
6670.996	3784.0667	9338.439	792.19604	714.5	88000	528.2661907672882
4140.408	2924.2046	9332.9	493.26602	443.77777	92000	557.8142907619476
3394.5388	2246.2498	7257.334	595.2516	364.0	96000	587.4822599887848
5621.1387	3339.4336	9324.188	381.38342	603.0	100000	620.1163079738617
7907.2983	2273.5027	9318.36	3453.6003	848.8	104000	649.342458486557
5773.3945	3113.3464	9310.009	1263.5885	620.3333	108000	683.0232343673706
5629.605	3460.407	9310.435	1290.9332	604.8571	112000	717.8353409767151
6803.2773	2761.2676	9313.719	1849.9636	730.6	116000	752.5731728076935
3511.715	3092.2773	9309.563	267.19635	377.5	120000	785.5443770885468
4064.2197	2199.7397	7638.313	1393.3163	436.875	124000	814.4920785427094
5707.237	3090.3416	9309.526	427.50693	613.2857	128000	847.9607632160187
4873.3926	3020.235	9305.657	193.33673	524.0	132000	882.9931344985962
4504.5615	3192.849	9305.873	824.7275	484.42856	136000	917.4986786842346
