AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	Time
2.653387	6.8329234	30.151976	-13.340774	20.723959	4000	0.8499143123626709
1.7555602	5.7205215	31.376442	-10.032441	20.73057	8000	1.9262609481811523
1.708159	5.8784485	25.260822	-10.816377	20.81347	12000	3.00479793548584
1.9634839	5.6053557	25.745937	-8.321595	19.885	16000	4.108415603637695
2.1847281	6.3650217	37.118374	-10.036893	20.589743	20000	5.189141511917114
2.3319767	5.9289074	32.647045	-9.3605	21.25532	24000	6.04282546043396
35.048428	105.6682	459.04083	-11.577838	56.09859	28000	27.057980060577393
97.77816	155.77744	758.63763	-50.449543	111.8	32000	55.05911445617676
71.80434	118.56673	376.08127	-64.4016	96.54762	36000	82.50989413261414
146.85175	192.28625	808.0038	3.0297809	149.18518	40000	110.35428476333618
179.30615	105.40255	454.94595	19.014597	196.05	44000	136.47333240509033
176.682	78.879555	349.7417	35.095245	126.3125	48000	163.77587151527405
199.66261	101.131714	498.4815	-41.061546	154.23077	52000	191.21795988082886
245.76532	121.75931	578.0406	-33.701286	186.28572	56000	218.3196988105774
192.09045	53.561382	336.94528	104.19934	113.77143	60000	245.9034879207611
266.1504	163.85507	673.6981	82.28633	237.94118	64000	272.6854691505432
160.82368	85.00949	382.69705	-9.094771	163.24	68000	299.9542887210846
208.9296	121.17927	450.3008	-94.02044	157.12	72000	327.10450315475464
175.22372	143.32425	426.82748	-69.270645	180.26315	76000	354.21139454841614
222.42331	311.9194	1031.3685	-44.10694	240.23529	80000	381.512494802475
390.0375	354.15793	1019.5581	-12.093128	411.72726	84000	407.5752353668213
522.5595	412.4815	1016.448	36.43527	576.6667	88000	440.7686688899994
452.26227	291.66162	1013.56744	100.224594	355.15384	92000	468.7132339477539
260.39886	214.15154	1025.6627	20.795246	205.16667	96000	499.60483717918396
512.40454	396.1412	980.57635	-17.766243	553.8333	100000	528.255316734314
346.08963	283.12225	974.6489	45.803337	348.75	104000	554.8195984363556
270.36298	260.9486	1180.1998	-22.171955	280.6875	108000	583.3245499134064
328.06863	215.61304	724.9016	28.922766	333.2	112000	612.4115142822266
289.79135	242.2045	913.41254	40.92656	445.36365	116000	640.7773859500885
262.1067	249.0106	951.2448	7.6708636	234.94118	120000	669.215637922287
244.11894	107.5303	504.65375	24.920412	173.21739	124000	695.5928137302399
226.69768	157.68095	687.3975	4.8964853	205.36842	128000	723.1977961063385
241.42668	223.03236	760.9474	11.356604	224.11111	132000	750.4508149623871
321.36465	154.73885	747.9594	50.974823	218.36842	136000	778.5632586479187
342.02518	202.33133	988.0698	109.191505	210.61111	140000	806.3602056503296
306.3383	215.17868	935.4441	27.087585	213.6842	144000	832.8508043289185
275.12402	147.60378	565.6339	53.179203	216.05263	148000	860.950480222702
