Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	0.0	0.0	0.0	0.0	38.5	15.995312	57.0	0.0	1000.0	1000.0	3999	-0.04672204	0.04022122	0.523799	-0.47141972	0.04516953	5.4775825e-05	31.94166135787964
2	0.0	0.0	0.0	0.0	7.6	18.106354	60.0	0.0	1000.0	1000.0	7999	-0.023135146	0.028660424	0.18754625	-0.12477896	0.022158077	7.163342e-06	67.8071780204773
3	13.25	22.949673	53.0	0.0	17.1	26.170403	61.0	0.0	1000.0	1000.0	11999	0.0019620871	0.055901937	2.665136	-0.0915699	-0.0028658325	0.00025898253	105.95794677734375
4	50.25	13.808965	69.0	37.0	24.0	24.766914	58.0	0.0	1000.0	1000.0	15999	0.19520628	0.66819704	13.74173	-0.11256201	-0.19576499	0.0025737183	146.51867055892944
5	11.5	19.918585	46.0	0.0	6.2	18.599998	62.0	0.0	1000.0	1000.0	19999	0.48998508	1.1697673	21.570202	-0.17026953	-0.49192056	0.0053668804	188.11145687103271
6	28.5	28.535067	59.0	0.0	15.8	24.13628	53.0	0.0	1000.0	1000.0	23999	0.8653216	1.6138794	37.69151	-0.40715995	-0.87194604	0.016757902	230.5630178451538
7	20.25	22.387217	54.0	0.0	48.7	19.657314	72.0	0.0	1000.0	1000.0	27999	1.1516187	2.052593	58.256535	-1.347965	-1.1631435	0.030554058	273.266140460968
8	57.0	4.7434163	64.0	51.0	50.0	5.2725706	56.0	38.0	1000.0	1000.0	31999	2.865846	8.397866	132.51244	-1.9304407	-2.8808823	0.19478714	316.0812065601349
9	53.5	3.640055	58.0	49.0	51.3	18.044666	71.0	0.0	1000.0	1000.0	35999	4.718786	10.038363	74.75169	-2.4177544	-4.736376	0.08933763	358.77007126808167
10	38.75	22.642603	55.0	0.0	41.7	21.50372	59.0	0.0	1000.0	1000.0	39999	5.31364	9.316806	52.449554	-1.7346648	-5.3213096	0.06415036	401.25333070755005
11	12.0	20.784609	48.0	0.0	31.7	13.928747	54.0	14.0	1000.0	1000.0	43999	5.646885	8.336	39.265896	-1.1212015	-5.715252	0.044951867	443.7981867790222
12	24.5	15.819292	43.0	0.0	17.1	26.170403	60.0	0.0	1000.0	1000.0	47999	6.22471	7.6729617	30.86911	-0.96766835	-6.2717633	0.053308055	486.27113032341003
13	27.75	27.770264	57.0	0.0	16.2	24.749949	55.0	0.0	1000.0	1000.0	51999	6.4796767	8.574418	34.064434	-0.8730847	-6.496661	0.039395645	528.9261794090271
14	27.75	17.682972	45.0	0.0	55.0	13.243866	78.0	39.0	1000.0	1000.0	55999	5.5531263	7.18634	32.969482	-0.86557055	-5.545253	0.039863374	571.434561252594
