AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	Time
16.278925	11.314314	90.95484	4.6747556	21.58919	4000	0.7967581748962402
17.118	15.505567	133.57736	3.6942375	21.766304	8000	1.7347326278686523
17.149601	17.519728	176.51094	4.3531604	20.723959	12000	2.6543843746185303
19.190134	16.799685	116.08909	5.577732	22.561798	16000	3.574904203414917
17.682457	13.830615	100.85709	3.6365952	21.885246	20000	4.540298700332642
18.510221	15.01341	103.72911	4.1876593	22.670454	24000	5.3349878787994385
43.722	36.073097	163.27287	5.9068394	28.439716	28000	28.202903270721436
168.60812	15.877658	211.59976	118.21594	83.46809	32000	58.96804189682007
175.38391	6.0686936	198.62103	163.63303	82.89796	36000	89.67966341972351
204.52069	15.828753	225.28627	146.71689	90.65909	40000	120.81467747688293
189.45581	13.567472	221.21198	172.23976	91.045456	44000	150.94500970840454
187.15622	8.127248	202.68701	172.43016	91.906975	48000	182.02009391784668
196.59041	16.525671	249.29057	179.85681	93.18604	52000	213.2254741191864
234.31856	9.482689	250.9729	210.42047	100.175	56000	244.66268730163574
259.9582	11.9802065	288.57242	237.34392	109.24324	60000	276.26230096817017
274.8555	10.760511	302.00974	254.78506	114.48572	64000	306.42395544052124
302.7732	18.565023	327.9972	243.28047	116.20588	68000	337.64310216903687
304.237	33.11387	347.46896	213.38676	122.96875	72000	369.5156443119049
359.78622	75.11112	545.349	219.06535	191.90475	76000	401.9864113330841
293.44818	37.042545	396.80325	202.28337	149.7037	80000	434.9128260612488
283.40317	25.872988	343.7496	239.68488	130.45161	84000	466.0501937866211
314.4444	24.955015	383.32602	272.03067	125.0625	88000	497.3685805797577
319.3988	20.991554	370.71054	286.66016	133.23334	92000	529.3057579994202
338.08972	16.096016	379.52307	306.43237	134.55173	96000	560.8397877216339
342.99316	15.493927	377.44257	300.06735	135.3	100000	592.9419429302216
334.8981	15.193336	369.20917	291.9275	130.25807	104000	623.1555075645447
342.63223	6.406698	354.2338	319.60873	127.451614	108000	655.2703244686127
351.68436	7.843512	369.85605	334.30432	130.32259	112000	687.2624139785767
369.4328	21.71656	467.14154	354.31247	134.27586	116000	719.6038398742676
