Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet1	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
11	-10.756595	3.8991387	-2.330678	-19.487885	-11.426393	4.576188	-5.4025803	-20.184187	50.0	50.0	43999	-6.912765	2.3397133	3.913876	-16.20944	-6.912895	2.3393319	2.1200986	-16.385008	6.4972277	0.97557044	380.4768545627594
12	-12.060949	4.1316543	-4.0747404	-25.40857	-10.5197	3.5796416	-6.6175923	-19.361893	50.0	50.0	47999	-7.0168657	2.2932694	3.8460677	-16.455605	-7.01708	2.292628	2.8702302	-16.722792	6.627898	1.0609351	419.4846591949463
13	-10.769141	3.5520875	-3.122125	-19.14607	-10.061628	3.1823509	-4.9399514	-15.093935	50.0	50.0	51999	-7.135662	2.2535021	3.7015061	-16.534119	-7.1357555	2.2531598	5.8857985	-16.679712	6.7573123	1.0946943	458.5262801647186
14	-11.008902	4.1961393	-3.24643	-28.703732	-9.172769	3.6694832	-5.151615	-18.951311	50.0	50.0	55999	-7.2972074	2.2978935	2.6434166	-16.509247	-7.2972627	2.296776	2.7642746	-16.621214	6.930041	1.1333989	497.37818455696106
15	-12.072328	4.4643903	-2.5514126	-23.73061	-12.817648	3.397034	-6.9893103	-17.63269	50.0	50.0	59999	-7.4475636	2.4000819	4.7321734	-17.088356	-7.4477005	2.3991778	3.6275163	-17.45109	7.0807705	1.1856157	536.3586852550507
16	-12.410446	5.40443	-2.8367276	-25.24778	-8.904258	2.229418	-6.828508	-14.453044	50.0	50.0	63999	-7.539793	2.429856	4.7646966	-17.240824	-7.5397186	2.4290266	1.8548713	-18.1443	7.1707964	1.2358443	575.2917816638947
17	-10.607019	3.4949667	-5.299969	-24.289883	-9.010016	4.200909	-3.8949006	-19.435623	50.0	50.0	67999	-7.5858817	2.3988461	2.284252	-17.805191	-7.5860023	2.3978748	4.8483634	-18.316507	7.2084517	1.3012557	614.781580209732
18	-10.658839	3.976815	-3.8222706	-24.215601	-7.636279	3.8509297	-3.442521	-17.298668	50.0	50.0	71999	-7.606117	2.391533	5.622373	-18.419525	-7.606127	2.3900604	3.8416033	-18.876966	7.2423134	1.3152845	653.8430876731873
19	-9.880678	4.12064	-3.6966643	-22.05011	-8.948304	3.0532985	-4.491628	-16.036968	50.0	50.0	75999	-7.6660213	2.4369717	4.5103507	-18.565643	-7.665976	2.4354303	3.6760607	-18.698797	7.3188944	1.3194938	692.7240307331085
20	-10.280282	3.138993	-3.2709303	-18.40248	-10.500239	2.7977839	-7.1073728	-15.267279	50.0	50.0	79999	-7.705275	2.4366498	3.1724684	-18.664593	-7.705328	2.4353468	2.6596475	-18.553549	7.3591704	1.3827167	731.5791280269623
21	-9.587878	3.8031144	-3.4394941	-23.85669	-7.929863	2.3670063	-3.836874	-12.126138	50.0	50.0	83999	-7.740274	2.4213605	4.0532613	-18.019466	-7.7402105	2.4200847	4.477332	-18.821184	7.40782	1.4019866	770.8121149539948
22	-9.578379	4.019016	-3.844118	-32.984028	-9.339693	3.2645025	-2.5842202	-13.565862	50.0	50.0	87999	-7.736105	2.4264333	3.2870874	-18.318733	-7.7362237	2.4252987	5.920446	-19.431065	7.408651	1.4249588	809.7743854522705
23	-9.890513	3.041347	-3.7858984	-19.142849	-9.367544	3.5664983	-2.7105458	-15.56485	50.0	50.0	91999	-7.677025	2.4325318	5.2444143	-18.34448	-7.6771083	2.4306493	4.898082	-19.875048	7.35668	1.3976692	849.2508432865143
24	-9.988066	2.8720586	-3.4088717	-19.940784	-8.163184	4.0730877	-2.0375025	-15.18007	50.0	50.0	95999	-7.6290755	2.3728697	4.293945	-19.12862	-7.6291656	2.370654	3.7914963	-19.997879	7.31634	1.3771356	888.4649677276611
25	-9.535782	2.4660337	-4.269268	-17.117508	-7.6674714	2.5973303	-3.9327912	-13.59508	50.0	50.0	99999	-7.619839	2.3641183	3.3814344	-20.114576	-7.6196694	2.363696	3.2256148	-20.85985	7.3166437	1.4191408	927.685200214386
26	-8.22056	2.1313593	-3.0465014	-14.46912	-6.9605074	1.1346107	-4.725483	-8.949638	50.0	50.0	103999	-7.6642327	2.3569417	10.820041	-18.959501	-7.6643105	2.3560665	7.018451	-20.41576	7.381957	1.4532087	966.3724980354309
27	-8.680995	2.33037	-3.8411345	-17.265162	-8.049934	1.9574136	-5.652244	-12.109931	50.0	50.0	107999	-7.6851764	2.360738	4.222909	-20.021671	-7.684971	2.3598597	3.6932478	-20.456944	7.3937793	1.4562347	1005.7790560722351
28	-8.25691	2.3396506	-3.759151	-14.594101	-8.04449	2.1830077	-3.6115952	-11.966932	50.0	50.0	111999	-7.7262807	2.3863745	3.395414	-19.502176	-7.726301	2.385893	6.4277062	-20.46824	7.432466	1.5054486	1044.8432598114014
29	-8.411516	1.9403069	-3.7303965	-13.85258	-6.530912	2.3707035	-3.2732096	-12.287433	50.0	50.0	115999	-7.74936	2.4404433	5.9505367	-19.196117	-7.7493057	2.4399447	5.0541096	-20.518764	7.4527383	1.5539732	1083.8645370006561
30	-8.050589	2.2522829	-4.3648424	-15.229917	-5.7489505	1.8466102	-2.6957636	-8.952007	50.0	50.0	119999	-7.7029686	2.383522	5.488848	-19.70316	-7.702699	2.383865	4.5499926	-20.973904	7.4032364	1.5324912	1123.0235147476196
31	-7.6771126	1.4029645	-4.2682424	-10.777887	-6.1089163	1.499507	-4.2995415	-8.94528	50.0	50.0	123999	-7.6788344	2.3670304	4.5356674	-20.642054	-7.6788125	2.367058	2.6149936	-20.854412	7.397068	1.5183849	1161.8003356456757
32	-8.313284	1.6067829	-4.8245	-12.627264	-7.405052	1.6786299	-4.252271	-10.521883	50.0	50.0	127999	-7.6714587	2.396776	4.757994	-21.205677	-7.6714177	2.3966408	2.3768332	-21.76506	7.3881283	1.5383645	1201.2756009101868
33	-8.288086	1.8209283	-4.964513	-18.260317	-6.6289496	1.48005	-4.135889	-8.736197	50.0	50.0	131999	-7.6631856	2.4387655	3.0634208	-22.143936	-7.663069	2.4392898	4.9198627	-22.425385	7.380189	1.581818	1240.4775664806366
34	-8.425436	1.6506217	-4.986018	-15.705552	-8.24819	3.1609375	-4.5086684	-15.36595	50.0	50.0	135999	-7.6407523	2.4261265	4.6935396	-21.47273	-7.64069	2.4255311	3.7993994	-21.555367	7.355548	1.5073715	1279.4863820075989
35	-8.071216	2.188354	-3.7165294	-16.21188	-6.7351294	2.1745255	-3.8316689	-10.345436	50.0	50.0	139999	-7.572189	2.3986666	6.4432597	-20.606133	-7.5721054	2.3980849	4.850065	-21.366314	7.299266	1.4795133	1318.8849849700928
36	-8.121617	1.9036367	-3.1739883	-13.242964	-8.719281	3.5529833	-4.017936	-16.33343	50.0	50.0	143999	-7.521977	2.4075847	5.623636	-20.285776	-7.521995	2.4065454	6.934581	-21.197626	7.252636	1.4973166	1358.0802924633026
37	-8.9946995	2.8920503	-3.0141177	-15.917006	-7.9247446	1.5530608	-4.4068365	-10.002701	50.0	50.0	147999	-7.4542994	2.3953793	3.580455	-21.922909	-7.4543395	2.3951569	6.3358626	-21.689297	7.195169	1.4550625	1397.1202886104584
38	-8.329869	1.9619184	-3.6489608	-13.568778	-8.593856	2.6987824	-4.485122	-13.871315	50.0	50.0	151999	-7.421061	2.311908	6.3727703	-20.50969	-7.420923	2.3131914	6.771923	-20.980453	7.18078	1.374238	1436.5944089889526
39	-8.266637	2.2099586	-3.886162	-13.064573	-6.9955015	2.7628326	-2.5327325	-10.414847	50.0	50.0	155999	-7.3825364	2.2993908	6.9992332	-20.88462	-7.382561	2.2982616	7.3166437	-21.13638	7.157938	1.3442173	1475.4474608898163
40	-8.380251	1.8567469	-4.1611934	-13.3191185	-6.385732	1.1870388	-4.4563756	-7.8939137	50.0	50.0	159999	-7.3741875	2.3086252	4.819021	-20.792595	-7.3740935	2.3091636	2.787078	-19.950424	7.147396	1.3580358	1514.4658133983612
41	-8.055177	1.9239528	-2.8056748	-15.722375	-7.6112947	1.2151395	-6.007669	-10.671993	50.0	50.0	163999	-7.3543725	2.3177772	5.2810555	-21.194174	-7.354455	2.3171065	4.9025927	-21.286362	7.1350555	1.314813	1553.4192142486572
42	-8.486099	2.1868582	-3.56172	-14.933098	-6.1065354	1.6338177	-3.8397434	-8.794124	50.0	50.0	167999	-7.2932987	2.3116622	11.237198	-22.053505	-7.2932806	2.3103197	5.722693	-21.009964	7.076618	1.3203508	1592.8005187511444
43	-8.029284	1.9951336	-3.1841056	-13.181411	-7.0928154	1.8469409	-3.570444	-9.66928	50.0	50.0	171999	-7.25058	2.3010356	15.594255	-21.482088	-7.2504926	2.3004336	4.0254564	-22.05716	7.030505	1.3067869	1631.8855357170105
44	-7.911814	2.3988972	-3.0958974	-14.916042	-7.6816688	2.0278096	-4.5831833	-10.374004	50.0	50.0	175999	-7.254138	2.2656798	6.314094	-20.340477	-7.254071	2.265955	10.590376	-21.446424	7.0440216	1.3053015	1670.894466161728
45	-8.329547	2.2391326	-4.0655627	-15.25899	-4.8161125	1.9843291	-2.5833619	-7.7527122	50.0	50.0	179999	-7.2390056	2.2560568	8.227186	-19.08485	-7.2390256	2.2560728	3.565647	-20.589167	7.030531	1.3258139	1709.987444639206
46	-8.65224	2.7724073	-3.9293034	-26.263279	-6.4781976	1.9395204	-2.6935165	-9.261427	50.0	50.0	183999	-7.2044683	2.2475753	4.752781	-20.464968	-7.204426	2.2483377	4.388817	-21.53229	6.994151	1.3243557	1749.2120788097382
47	-7.83549	2.0356688	-2.9746535	-12.324386	-7.267479	1.809695	-4.3988285	-10.852247	50.0	50.0	187999	-7.1625834	2.2265353	4.2074175	-19.47785	-7.162753	2.2268274	4.245364	-19.147797	6.962761	1.3108779	1788.2094519138336
48	-8.330162	2.1991441	-3.8951917	-13.828631	-7.0142555	1.2884645	-4.9220524	-8.9297695	50.0	50.0	191999	-7.136342	2.2268543	5.682637	-18.245058	-7.1362376	2.2277381	7.0001497	-19.364727	6.9312344	1.2763702	1827.913048028946
49	-8.504793	2.6320534	-4.1746917	-21.449427	-7.670066	2.4187934	-3.9117596	-12.306973	50.0	50.0	195999	-7.1031413	2.2358592	3.4842002	-19.08757	-7.103133	2.2361908	5.8557644	-22.720749	6.9013243	1.2864712	1867.3429427146912
50	-8.384932	2.109871	-3.745996	-14.265215	-6.5682282	1.6718462	-4.1656094	-9.4658575	50.0	50.0	199999	-7.0733643	2.238056	7.5774913	-18.702824	-7.073434	2.2379372	7.973105	-19.370697	6.876676	1.265961	1906.9415533542633
51	-8.17598	2.3829348	-3.590624	-14.043264	-6.933721	1.333162	-5.3747725	-9.651032	50.0	50.0	203999	-7.0824533	2.2319627	5.0912147	-18.781525	-7.082391	2.2328327	7.2691016	-19.239456	6.891912	1.2848103	1946.4436955451965
52	-8.233402	2.461084	-4.048695	-14.56243	-7.9690447	3.0384908	-4.402201	-12.448429	50.0	50.0	207999	-7.0979357	2.2576487	7.885351	-19.536346	-7.098032	2.2580013	9.002929	-20.883314	6.90234	1.277491	1985.859188079834
53	-8.433194	1.9840899	-3.9296331	-14.027605	-6.584451	1.8999759	-4.342452	-10.348527	50.0	50.0	211999	-7.1030426	2.278867	5.705039	-20.696344	-7.1032076	2.2790065	4.4170732	-20.003296	6.9128933	1.2998267	2025.2751026153564
54	-8.268751	2.0717463	-4.0887303	-13.996926	-7.997392	1.0056089	-6.0894957	-9.330899	50.0	50.0	215999	-7.077097	2.2601306	8.695148	-19.395481	-7.076954	2.2605026	5.5340767	-20.29403	6.888528	1.2861241	2064.755656003952
55	-7.7783813	2.1386476	-3.9943252	-13.2971115	-5.929859	2.1874576	-3.1971786	-9.669101	50.0	50.0	219999	-7.0700336	2.2541747	7.7526345	-20.132055	-7.0700727	2.254682	6.202667	-21.64212	6.886293	1.2764205	2103.859590291977
56	-7.947252	2.1592607	-3.9305103	-14.719919	-4.658803	2.1601512	-2.2958279	-8.708392	50.0	50.0	223999	-7.058612	2.2487144	11.957462	-20.341858	-7.0586367	2.2488682	6.5234814	-21.15763	6.8686132	1.302507	2143.350810289383
57	-7.9000688	2.280549	-2.9507382	-14.675231	-6.365843	3.408817	-1.7006599	-14.37557	50.0	50.0	227999	-7.055746	2.2084005	5.649731	-20.971247	-7.05584	2.2082798	6.2738037	-21.526724	6.8659368	1.3206712	2182.93999171257
58	-7.92954	2.6189642	-3.7604158	-17.053427	-6.4593825	2.1447744	-4.6707964	-12.424668	50.0	50.0	231999	-7.0493455	2.206811	5.9225764	-20.616884	-7.0493116	2.2079442	10.636121	-21.470402	6.861387	1.2956903	2221.9826381206512
59	-8.165407	2.4057426	-4.1792526	-16.885916	-5.2371254	2.5711095	-1.8266499	-9.327095	50.0	50.0	235999	-7.066395	2.2194495	5.6238637	-20.506882	-7.06649	2.2197409	6.997497	-19.991123	6.884357	1.3056363	2260.964610338211
60	-8.274722	2.770007	-3.6319952	-20.83118	-5.576486	2.0500436	-3.10331	-8.842476	50.0	50.0	239999	-7.0826426	2.2328506	5.195012	-21.520395	-7.08274	2.2330956	6.370984	-23.775324	6.9018965	1.3128135	2300.180186986923
61	-8.10268	2.7684703	-3.2805698	-17.259108	-6.1529503	1.8088888	-3.5561519	-9.512026	50.0	50.0	243999	-7.1102962	2.2474046	7.0069485	-22.5508	-7.1103144	2.247518	3.4789977	-23.77064	6.9268584	1.3309065	2339.6718208789825
62	-7.9565415	2.3899393	-2.7138288	-13.999389	-6.9408126	1.7825902	-3.8363628	-10.223876	50.0	50.0	247999	-7.1250467	2.2321985	5.47554	-20.77145	-7.1250687	2.2328997	8.511607	-22.772152	6.9380684	1.3303121	2378.6016936302185
63	-7.9602304	1.9178574	-3.695812	-12.268668	-6.8026695	2.1053324	-2.7024982	-9.627849	50.0	50.0	251999	-7.141088	2.22295	14.08054	-20.734066	-7.1409945	2.2227829	6.112137	-22.290997	6.961812	1.3233974	2417.9119307994843
64	-7.8584914	2.4579332	-2.7176552	-14.067796	-7.639388	2.5417347	-3.4205382	-10.856107	50.0	50.0	255999	-7.1256175	2.2595496	4.7851114	-21.141613	-7.125615	2.260741	5.158931	-22.687431	6.9477806	1.3242475	2456.9315943717957
65	-7.4608397	2.5672352	-2.5505579	-13.158873	-6.6454725	2.817709	-2.9466016	-13.470715	50.0	50.0	259999	-7.0883346	2.2606883	7.3153615	-19.57461	-7.088375	2.2607083	6.534263	-19.792398	6.9053097	1.3451012	2496.3036580085754
66	-8.579314	3.092379	-3.371731	-19.175367	-6.9802756	1.310845	-5.1347594	-8.850473	50.0	50.0	263999	-7.0349717	2.2416146	8.043673	-20.614141	-7.034957	2.2420545	3.8923342	-20.047785	6.859747	1.2946676	2535.6115057468414
67	-8.074426	2.396459	-4.187544	-19.100718	-5.4586806	2.5592957	-1.8418126	-9.678493	50.0	50.0	267999	-6.9874763	2.2555163	8.79077	-19.09849	-6.9874406	2.255836	6.1271954	-19.642784	6.815201	1.3040212	2574.840632200241
68	-7.7940416	2.4684484	-2.3084722	-15.919511	-5.912002	2.7631996	-1.055926	-10.753835	50.0	50.0	271999	-6.9708786	2.2439442	10.353938	-20.710993	-6.970675	2.2453618	5.3140635	-21.835432	6.8030925	1.2834045	2614.127730846405
69	-8.152537	2.491082	-2.993881	-18.60556	-7.304063	1.500089	-4.4146223	-9.1137085	50.0	50.0	275999	-6.9763923	2.2211518	5.4823704	-18.815304	-6.9763794	2.2218323	8.144089	-20.19093	6.8059483	1.2896941	2653.499671936035
70	-8.2286	2.6170096	-2.21262	-16.136639	-7.1021614	1.9290276	-4.6551433	-9.825005	50.0	50.0	279999	-6.959773	2.21174	6.985233	-19.408892	-6.9597144	2.2126696	10.260871	-19.742504	6.7860293	1.2933718	2693.019355535507
71	-8.180028	2.4122417	-3.6460109	-13.588093	-5.237223	1.6050088	-2.5930564	-9.340072	50.0	50.0	283999	-6.954286	2.2197065	6.8822002	-20.09842	-6.9543223	2.219658	6.6936255	-19.699791	6.7864876	1.2873098	2732.031190395355
72	-7.6010003	1.9803888	-3.3579292	-13.27846	-7.0704293	2.593579	-3.7001796	-10.57522	50.0	50.0	287999	-6.969235	2.222973	8.417477	-19.779787	-6.9692273	2.2236147	6.1520014	-20.564022	6.8048596	1.2738771	2771.2827405929565
73	-8.002222	2.6180344	-3.225034	-15.763453	-6.811152	1.8717633	-3.4393632	-9.418383	50.0	50.0	291999	-6.934657	2.2467368	6.6761937	-18.947838	-6.9348354	2.247323	7.0189137	-19.372862	6.75732	1.2900164	2811.0748722553253
74	-7.86203	1.992632	-3.9504714	-13.299814	-6.609918	1.5863062	-2.594254	-8.373135	50.0	50.0	295999	-6.910838	2.2430627	5.0933924	-20.321196	-6.910691	2.2446065	5.4907107	-19.794415	6.7409024	1.3021151	2849.6940183639526
75	-7.9825945	2.4872274	-3.4115016	-15.101099	-6.1509075	2.345073	-3.3633327	-10.094193	50.0	50.0	299999	-6.8948736	2.2366645	6.8445606	-20.841038	-6.8950467	2.236013	3.8564036	-20.152683	6.728246	1.2689499	2888.2884192466736
76	-7.8895826	2.273464	-3.2302918	-13.892853	-5.8285284	1.4039278	-3.7253404	-7.6663795	50.0	50.0	303999	-6.9156117	2.2218697	7.192076	-20.281187	-6.9157863	2.222072	8.769934	-21.904825	6.747105	1.2592692	2928.1769483089447
77	-8.573765	2.809205	-2.926075	-16.017092	-7.3699293	2.4247139	-3.1540349	-10.937452	50.0	50.0	307999	-6.9250145	2.2257586	6.939163	-20.20821	-6.9251924	2.2266219	8.235546	-18.503086	6.7598176	1.2935833	2967.7929906845093
78	-8.115507	2.298201	-2.687179	-13.765247	-7.654277	2.813099	-2.510132	-11.548087	50.0	50.0	311999	-6.940683	2.247959	8.25478	-19.450546	-6.9407105	2.2483997	8.701706	-19.09056	6.7731633	1.302943	3006.6835284233093
79	-8.00949	2.0633767	-3.9517941	-13.719115	-5.3347073	2.3806036	-2.9290137	-11.160373	50.0	50.0	315999	-6.9466286	2.2460628	4.554151	-18.767208	-6.9465456	2.2465134	2.814492	-19.084114	6.781515	1.2731614	3045.6921722888947
80	-8.781771	2.6728513	-3.6431894	-16.868319	-6.1263866	1.4851198	-4.194273	-9.218758	50.0	50.0	319999	-6.919383	2.2496736	6.604844	-19.878498	-6.9193425	2.2498367	6.484626	-19.958021	6.7586675	1.2847917	3084.904552936554
81	-8.860641	2.5901065	-4.5077753	-15.53572	-8.964318	2.2356598	-5.517202	-12.082892	50.0	50.0	323999	-6.915973	2.2554839	11.328293	-19.855242	-6.916056	2.2559822	9.188676	-19.401806	6.7638164	1.2686316	3124.6596069335938
82	-8.399939	2.248778	-4.3066216	-12.476443	-8.085076	1.6765274	-4.664385	-10.2704525	50.0	50.0	327999	-6.8828626	2.256645	5.280423	-18.659115	-6.8830056	2.2573388	4.7726326	-19.926825	6.726788	1.2533387	3163.5164828300476
83	-9.033476	2.4964058	-4.0358777	-14.634858	-5.8685975	2.6780424	-1.2880265	-9.49077	50.0	50.0	331999	-6.881495	2.2521155	6.115652	-20.087275	-6.8813825	2.252793	6.7937956	-21.111355	6.725133	1.2417145	3202.9897615909576
84	-8.531792	2.6080954	-2.8742707	-14.949012	-7.2113533	1.8224612	-4.629005	-10.482974	50.0	50.0	335999	-6.859204	2.2606509	10.425072	-18.70169	-6.859285	2.260967	6.5235434	-19.041622	6.706982	1.259337	3242.2810995578766
85	-8.442736	2.5730684	-4.051505	-14.438335	-9.442398	1.9494456	-7.2114778	-13.480669	50.0	50.0	339999	-6.8640575	2.2709305	6.2446527	-18.98261	-6.864212	2.2714555	5.6464353	-18.934364	6.7144866	1.2331724	3281.513906478882
86	-8.692171	2.446309	-3.196373	-14.737911	-6.806321	2.444469	-3.4920912	-11.22388	50.0	50.0	343999	-6.852679	2.2744806	11.539198	-18.341434	-6.852662	2.2750616	9.331537	-19.356836	6.702716	1.2147657	3320.50142455101
87	-8.663564	2.611368	-2.6760674	-15.087354	-5.6520095	1.2348745	-3.7791123	-7.468096	50.0	50.0	347999	-6.833651	2.2489731	9.67293	-18.950844	-6.8337135	2.2491179	5.5288033	-19.417633	6.6850333	1.2636406	3359.5372943878174
88	-8.157093	2.8295531	-2.8036566	-15.926752	-5.797463	2.4060874	-3.6211476	-11.284691	50.0	50.0	351999	-6.8128667	2.226428	8.746693	-20.494957	-6.812938	2.2269042	11.54699	-20.318409	6.6674123	1.2455928	3399.0922379493713
89	-8.524378	2.200107	-4.337502	-15.682468	-7.2579894	1.7633349	-4.9494576	-9.907449	50.0	50.0	355999	-6.809819	2.2075024	7.344875	-18.202957	-6.8098893	2.208448	7.9127183	-23.610916	6.6600943	1.2440728	3437.8266429901123
90	-8.096454	1.9779565	-4.569049	-12.111433	-7.6861544	1.365507	-4.5336814	-9.258153	50.0	50.0	359999	-6.8099093	2.1776924	16.536665	-19.67723	-6.809889	2.1783009	7.2403946	-20.432598	6.666177	1.2250031	3476.6687598228455
91	-8.306211	2.1140888	-4.1669464	-13.844914	-6.7075896	2.179209	-2.9423995	-9.989802	50.0	50.0	363999	-6.803388	2.1832929	5.6875753	-19.305676	-6.8032637	2.184113	7.5020046	-19.311132	6.656329	1.2273982	3516.2263152599335
92	-8.321164	2.4902377	-3.4990475	-13.8620205	-5.629725	2.173272	-3.7248123	-10.030679	50.0	50.0	367999	-6.8053594	2.1961904	6.1919436	-19.41013	-6.8053637	2.1966329	4.3929915	-21.404366	6.658662	1.236595	3556.1734659671783
93	-8.156229	2.5129986	-3.0911982	-15.474312	-7.559518	2.4934742	-3.6836498	-10.378229	50.0	50.0	371999	-6.815169	2.1952717	12.05848	-18.12883	-6.815121	2.1955485	12.931606	-19.409828	6.6708097	1.2349411	3595.172653198242
94	-8.35847	2.336491	-2.8184628	-13.833505	-6.970317	2.0278912	-4.1557527	-10.886359	50.0	50.0	375999	-6.8421593	2.205483	6.1711416	-19.197832	-6.842077	2.2065773	12.709732	-18.046259	6.6982994	1.2508501	3634.136656522751
95	-8.223511	2.526685	-3.0022888	-15.148155	-5.518302	1.9243973	-2.74572	-9.499136	50.0	50.0	379999	-6.847624	2.2256172	7.3660693	-19.365538	-6.8476725	2.2252865	5.469346	-18.336866	6.6998467	1.2630808	3673.564744234085
96	-8.479413	2.9303865	-2.8515058	-16.174782	-9.06664	3.04577	-4.367407	-12.497803	50.0	50.0	383999	-6.8778987	2.2376096	13.740134	-20.078526	-6.877961	2.2374225	5.947036	-18.96474	6.737823	1.2702807	3712.920121908188
97	-8.129728	2.722438	-2.5764825	-15.328753	-6.853452	1.9060342	-3.8839808	-10.589427	50.0	50.0	387999	-6.8816457	2.238127	5.83688	-18.926975	-6.8816967	2.2385664	4.565955	-18.733873	6.7375937	1.2725276	3751.9366562366486
98	-8.256342	2.7328207	-2.8114297	-14.377574	-6.2928977	2.1872988	-3.579322	-9.67206	50.0	50.0	391999	-6.8798475	2.2250242	12.716947	-19.474915	-6.8800354	2.2251155	5.990422	-18.943443	6.7298937	1.2509363	3791.352653980255
99	-8.300985	2.3720899	-3.6043727	-13.497563	-8.61494	2.8181846	-5.294414	-15.170989	50.0	50.0	395999	-6.868187	2.2268324	12.011007	-19.198946	-6.8683696	2.2270234	6.326515	-18.45286	6.7257366	1.2340683	3830.7452507019043
100	-8.223561	2.4569602	-3.6732574	-16.420427	-6.0570865	1.5409752	-3.8566093	-9.460348	50.0	50.0	399999	-6.843338	2.2104764	8.707075	-19.253834	-6.843305	2.2107298	5.790881	-20.290026	6.690798	1.2676355	3870.17959523201
101	-8.111734	2.5559227	-3.7459722	-16.692577	-5.703004	2.1414585	-2.7796056	-8.552187	50.0	50.0	403999	-6.814477	2.2016327	5.474099	-18.29683	-6.814425	2.2018921	4.797026	-19.279203	6.666215	1.2369009	3909.592189311981
102	-8.243584	2.4737349	-4.2346077	-18.491175	-6.602792	2.3566058	-2.606022	-10.837408	50.0	50.0	407999	-6.770235	2.2154546	9.641252	-19.434399	-6.77007	2.2163777	6.3820524	-19.805082	6.626671	1.244763	3948.1824543476105
103	-8.533121	2.7030008	-3.2230234	-14.369118	-5.5170135	2.1115198	-2.577812	-9.835984	50.0	50.0	411999	-6.733635	2.2049813	9.3794365	-19.928045	-6.7338142	2.2062078	7.728384	-19.72841	6.593925	1.2029266	3987.345089197159
104	-8.677752	2.5984204	-3.9798143	-15.564762	-5.486333	2.6172857	-1.8851852	-10.766273	50.0	50.0	415999	-6.719767	2.1808224	4.2107697	-19.873394	-6.7198377	2.1813138	3.5549045	-19.835226	6.5795765	1.2119054	4027.0151493549347
