Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	10.073461	6.7663507	21.718046	5.1718407	97.61371	8.666547	111.46647	84.76328	1000.0	1000.0	3999	0.046098918	0.1332347	1.5087012	-0.6144173	0.046070542	0.13344623	1.494866	-0.57944393	-0.0517488	0.00040807927	43.17077136039734
2	18.956287	5.6448965	23.871426	9.636215	126.877884	15.782322	153.98378	103.54222	1000.0	1000.0	7999	0.15155768	0.28244284	2.9964356	-0.33341682	0.15155897	0.2824543	3.0031955	-0.33654338	-0.15795936	0.00021837631	91.00284099578857
3	69.3403	49.68437	128.39769	16.193853	114.60818	11.870729	132.3682	86.69346	1000.0	1000.0	11999	0.38737792	0.63703245	8.580733	-0.26943317	0.3873379	0.63707125	8.839518	-0.2795946	-0.39475432	0.0026836658	140.07361841201782
4	115.23868	8.326647	126.59044	106.13614	122.86835	9.922544	141.55878	109.34065	1000.0	1000.0	15999	0.96487296	1.1328484	8.278248	-0.09598758	0.96481204	1.1328355	8.289974	-0.103554234	-0.97610044	0.004435806	190.5698482990265
5	119.46176	2.22289	121.64202	116.52287	121.52728	5.991167	131.52986	113.54729	1000.0	1000.0	19999	1.6919523	1.5030751	8.482065	-0.026168332	1.6919395	1.5030898	8.483715	-0.019279078	-1.708679	0.0067985174	242.01808834075928
6	136.73233	13.865615	158.72562	123.83901	142.64911	7.1472225	152.43349	127.22182	1000.0	1000.0	23999	2.4428525	1.7397012	9.879102	0.090846285	2.4428494	1.7398015	9.990361	0.08551939	-2.465173	0.014134175	292.4966502189636
7	127.977264	8.52045	135.0505	113.49015	129.92337	12.647646	142.94862	100.34933	1000.0	1000.0	27999	3.148037	1.9139283	13.927911	0.15864101	3.1480746	1.9138695	13.742328	0.18038146	-3.1818075	0.019934472	343.09163546562195
8	142.65366	6.3376513	152.99016	137.40875	148.32599	13.465437	168.9222	123.983315	1000.0	1000.0	31999	3.7859316	2.028221	17.54946	0.23971844	3.7860281	2.0282984	16.688917	0.21915111	-3.8135967	0.030175665	394.23845195770264
9	144.66731	17.14169	162.274	119.95781	159.82474	21.254175	194.78377	114.50603	1000.0	1000.0	35999	4.3327317	2.0949256	18.879208	0.28104222	4.332659	2.09509	18.999016	0.2778595	-4.3651066	0.035411157	445.05919671058655
10	149.02242	15.16763	174.8112	135.7805	148.30028	17.301792	170.26259	126.54867	1000.0	1000.0	39999	4.809318	2.222972	21.086636	0.3643911	4.809292	2.2230523	21.383976	0.33860958	-4.8393717	0.0376599	495.87177991867065
11	153.88972	7.2764745	164.85384	144.57935	159.58646	15.484643	192.1299	136.92104	1000.0	1000.0	43999	5.258506	2.3909628	23.218311	0.4317678	5.2584324	2.3908608	23.593985	0.38473672	-5.2875075	0.041095678	546.9707334041595
12	151.2471	3.2628586	155.9339	147.55368	163.3426	12.926366	186.79442	140.5467	1000.0	1000.0	47999	5.680603	2.5391893	24.072935	0.3925806	5.680639	2.539105	23.940763	0.4241093	-5.7096725	0.045319144	596.6861279010773
13	159.61302	1.330392	161.72624	158.3814	155.58168	22.11633	195.77892	116.50137	1000.0	1000.0	51999	6.0702643	2.6325536	25.327297	0.4454841	6.0703692	2.632356	24.92844	0.44888544	-6.1137004	0.051306445	646.2725808620453
14	165.18312	10.158718	179.6083	151.47847	175.16837	14.916989	200.47206	153.14206	1000.0	1000.0	55999	6.470255	2.6660597	26.52589	0.595392	6.4703526	2.6659384	25.610811	0.57500315	-6.514077	0.056891747	693.9207599163055
15	179.5985	12.408456	199.99211	166.42703	184.3436	25.862007	226.38771	133.27502	1000.0	1000.0	59999	6.8844194	2.6971111	25.381685	0.6291593	6.884464	2.6971254	25.174532	0.67050433	-6.9242415	0.062338166	741.0770604610443
16	173.88123	16.875744	202.72258	160.03226	173.16003	17.759192	197.76393	143.10117	1000.0	1000.0	63999	7.2734127	2.7737322	27.117792	0.6510379	7.273438	2.7740788	26.846205	0.78521264	-7.3207335	0.06567537	787.7929985523224
17	173.28365	27.77746	202.2994	128.38794	181.4312	19.525959	222.27132	158.89796	1000.0	1000.0	67999	7.6061573	2.8164876	28.585377	0.96687293	7.6061873	2.8169224	28.64244	0.7966694	-7.6602135	0.07133563	834.9169878959656
18	192.00212	11.790497	203.8957	173.9911	206.05075	38.145077	286.3719	159.2711	1000.0	1000.0	71999	7.9238744	2.89908	29.238197	0.66237146	7.9238925	2.8996172	29.55156	0.758058	-7.969054	0.0765638	881.8733189105988
19	203.9881	19.999153	223.1494	170.39516	204.4408	29.519794	258.1045	153.63437	1000.0	1000.0	75999	8.217538	3.0318418	30.414492	1.2139535	8.217531	3.0320988	30.43031	1.1683093	-8.262073	0.0796651	928.9003038406372
20	216.52911	44.46779	284.43686	170.39108	205.65622	39.27679	280.85892	157.80139	1000.0	1000.0	79999	8.516406	3.1496067	30.270706	1.313625	8.516499	3.149926	30.31223	1.2917157	-8.562612	0.08367803	975.785124540329
21	227.75673	19.109526	240.20758	194.70062	199.86853	29.555878	254.80872	140.73294	1000.0	1000.0	83999	8.853125	3.3492177	31.03253	1.4475958	8.853127	3.3496706	30.993	1.4214383	-8.907219	0.08915679	1022.7580740451813
22	202.49626	28.223282	241.50534	175.49086	235.25069	35.94669	305.34207	190.63704	1000.0	1000.0	87999	9.149406	3.5068774	30.924648	1.51822	9.14937	3.5072963	31.872107	1.5844785	-9.211322	0.094937734	1069.6189503669739
23	232.64601	9.28314	247.68294	223.07494	207.48958	20.940819	243.52238	173.84525	1000.0	1000.0	91999	9.412999	3.6862044	31.702253	1.5789268	9.412958	3.6866622	31.545952	1.5628469	-9.469115	0.10293029	1116.5421419143677
24	225.52678	8.416237	237.30646	213.53337	239.40791	28.971525	291.89572	200.61357	1000.0	1000.0	95999	9.650996	3.853334	34.843857	1.3295187	9.650963	3.8536327	34.47346	1.4729017	-9.701875	0.1098582	1163.562804222107
25	205.13016	8.764942	215.30144	195.474	223.95847	18.583612	253.69046	197.07945	1000.0	1000.0	99999	9.850416	4.0210934	37.295963	1.2116463	9.850498	4.021236	37.05358	1.1671363	-9.893023	0.11799904	1210.65283536911
26	228.23215	30.90071	271.53635	185.07129	226.75874	23.825935	266.9349	187.66821	1000.0	1000.0	103999	10.010801	4.1450377	39.102264	1.0939629	10.010809	4.1450715	38.693214	1.0576426	-10.053607	0.12511033	1257.9805057048798
27	233.32988	7.3837485	242.12573	222.01936	224.6442	30.957687	272.93588	175.5918	1000.0	1000.0	107999	10.182659	4.326614	39.51782	1.1259831	10.182699	4.326812	39.829044	1.0508547	-10.244061	0.13607429	1305.1408574581146
28	240.79468	23.089941	269.83936	208.93993	233.27188	34.665558	298.96988	194.97003	1000.0	1000.0	111999	10.334611	4.4456744	41.093258	0.7971757	10.334593	4.445803	41.04751	0.80555975	-10.392449	0.14216615	1353.1474895477295
